phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,score_method,valid_count,error_count,error_prevalence,error_detection_auroc,error_detection_auprc,normalized_aurc,confidence_mean,confidence_std,confidence_min,confidence_max,actual_coverage_0_80,risk_masked_bce_0_80,macro_f1_0_80,micro_f1_0_80,actual_coverage_0_90,risk_masked_bce_0_90,macro_f1_0_90,micro_f1_0_90,actual_coverage_0_95,risk_masked_bce_0_95,macro_f1_0_95,micro_f1_0_95,actual_coverage_1_00,risk_masked_bce_1_00,macro_f1_1_00,micro_f1_1_00
V3-1,B4,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,772071e551f5016f67e736813527df63eb3ba349af2e750375b002213783e955,extrasensory-gated-fold1-seed29-full,mean_binary_certainty,74282,54123,0.728615276917692,0.6970723886575771,0.8489819146863663,0.4153655194054868,0.5994250721324345,0.21704918953942215,0.02382175971705547,0.9976427366406811,0.8000053848846288,0.42956839640393013,0.6214393007330241,0.7129057667592554,0.9000026924423145,0.44541533014645646,0.6035456425664116,0.6910356685321286,0.9500013462211572,0.45337252606536577,0.5945976163731616,0.6807725010396607,1.0,0.4620715006860804,0.5849053009577665,0.6706448085248751
V3-1,B4,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,772071e551f5016f67e736813527df63eb3ba349af2e750375b002213783e955,extrasensory-gated-fold1-seed29-full,mean_normalized_threshold_margin,74282,54123,0.728615276917692,0.6802383177054135,0.8322293223380283,0.41462272417839735,0.7496107457442577,0.15360214559696334,0.2535013954099987,0.999673041155324,0.8000053848846288,0.43072405015105186,0.6298115552337784,0.7147557485995507,0.9000026924423145,0.44712282364915445,0.6075695253378808,0.6927025143527173,0.9500013462211572,0.4544007554383298,0.5966526227909502,0.6820005040110882,1.0,0.4620715006860803,0.5849053009577665,0.6706448085248751
V3-1,B5,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,434854c101af42966c780b74fe570860d41ca706dae5d22b9a048d435db891a3,extrasensory-robust-gated-fold1-seed29-full,mean_binary_certainty,74282,54955,0.7398158369456934,0.6964539560317127,0.8524128180846893,0.37977232558857416,0.5794489554388818,0.20611126407314578,0.028130362187723912,0.9944780832675502,0.8000053848846288,0.4200044755213918,0.6299769002333656,0.7075172719781961,0.9000026924423145,0.4345213278318012,0.6145303830960458,0.6883637810008796,0.9500013462211572,0.44291029993212827,0.6047360227545742,0.67868239827651,1.0,0.45176563870371356,0.5947752929962123,0.6695460581763798
V3-1,B5,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,434854c101af42966c780b74fe570860d41ca706dae5d22b9a048d435db891a3,extrasensory-robust-gated-fold1-seed29-full,mean_normalized_threshold_margin,74282,54955,0.7398158369456934,0.6771432961724112,0.8335277318793903,0.38286986630800107,0.7354336877181938,0.1510412020114016,0.23960744041232188,0.9990755527783926,0.8000053848846288,0.423715559288849,0.6352517875141094,0.7101925261844303,0.9000026924423145,0.43702402517412536,0.6187458798605133,0.6904469860213271,0.9500013462211572,0.4442018240418798,0.6081904574640479,0.680301834138102,1.0,0.45176563870371345,0.5947752929962123,0.6695460581763798
V3-1,P,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,f673ac114890904d1a9add7fc832f66a2a1fba0d46a35b95dd265edef5748b0b,extrasensory-quality-aware-fold1-seed29-full,mean_binary_certainty,74282,53603,0.7216149269001911,0.7034549306334174,0.8397951703414266,0.36210874757032213,0.5821537403044066,0.22210441893179705,0.029740527503284153,0.9966257703559849,0.8000053848846288,0.39626679896881367,0.6277689164149759,0.7147384279702842,0.9000026924423145,0.41211556251898884,0.6094654377347001,0.693716121260791,0.9500013462211572,0.42021092870696214,0.6008702709661887,0.684095105561542,1.0,0.4299147502523923,0.5904309096842162,0.6743575304597113
V3-1,P,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,f673ac114890904d1a9add7fc832f66a2a1fba0d46a35b95dd265edef5748b0b,extrasensory-quality-aware-fold1-seed29-full,mean_normalized_threshold_margin,74282,53603,0.7216149269001911,0.6864227709834663,0.8222916364009106,0.36361800044726417,0.7381419513037991,0.15667719968204744,0.20710842600006313,0.9992614331017424,0.8000053848846288,0.3984399387006202,0.6337077237796463,0.715832093341082,0.9000026924423145,0.4124906495202629,0.6140226782288714,0.6953516679008878,0.9500013462211572,0.4205019854769051,0.6031703221089911,0.6852836641090028,1.0,0.42991475025239234,0.5904309096842162,0.6743575304597113
V3-1,P2,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,mean_binary_certainty,74282,53725,0.7232573167119895,0.7078454651723353,0.8464755341043728,0.3829516986094098,0.5740437191154428,0.2137015114774255,0.028949374138106054,0.9996580523021404,0.8000053848846288,0.408515527258834,0.6247662530691298,0.7094921559955252,0.9000026924423145,0.42338787173545156,0.6078180676252258,0.6890421885318779,0.9500013462211572,0.43126838664563655,0.5992173801823808,0.679425065033936,1.0,0.44186659899713776,0.5897960850388606,0.6703722119619264
V3-1,P2,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,mean_normalized_threshold_margin,74282,53725,0.7232573167119895,0.6879732235283647,0.825060877255011,0.38548173175728284,0.7346190535612758,0.15165217617156157,0.22860640475765417,0.9999180582370318,0.8000053848846288,0.41150275696877564,0.6290954930275224,0.7096688237533308,0.9000026924423145,0.42515323069032795,0.6116102991877672,0.6909261081244132,0.9500013462211572,0.43299350838548023,0.6016380786036202,0.6805196608214614,1.0,0.44186659899713765,0.5897960850388606,0.6703722119619264
V3-1,P2,1,29,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,p2_system_reliability,74282,53725,0.7232573167119895,0.5302439774477181,0.7383218566587284,0.4281968798047721,0.9713765643453794,0.02695356413002024,0.7879309058189392,0.9994860887527466,0.8000053848846288,0.4340483506962455,0.6008922155069878,0.6623702535803443,0.9000026924423145,0.4393995882770329,0.5958707690423277,0.6649412655874302,0.9500013462211572,0.44404118190009934,0.5927995278331463,0.6659324087787801,1.0,0.44186659899713776,0.5897960850388606,0.6703722119619264
