model_id,scenario_id,available_count,available_modalities,drop_modalities,macro_f1,micro_f1,mean_average_precision,brier_score,macro_f1_fold_std,micro_f1_fold_std,mean_average_precision_fold_std,brier_score_fold_std,fold_count,seed_count_per_fold
P,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.594791990743,0.701325272109,0.599340012044,0.127104541208,0.0266215218859,0.0307577296333,0.0314804094188,0.00785250178127,5,3
P,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.38157230253,0.505510547483,0.370902248708,0.208775281868,0.02166462777,0.0342982880547,0.0222435471937,0.00990805870415,5,3
P,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.492100630972,0.628884435837,0.48237024646,0.160042462577,0.0368613627148,0.0400143860853,0.0398761563211,0.0115849279669,5,3
P,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.475105470864,0.623880215647,0.46978252667,0.156332170553,0.0253446389574,0.0207970735823,0.0335473212011,0.00417933567978,5,3
P,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.522187726693,0.665927325444,0.523153666832,0.14188663395,0.0297133774074,0.0305524023691,0.0344777099116,0.0048277733517,5,3
P,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.45871177735,0.563088310197,0.448992352527,0.18293105222,0.0299902782432,0.0374014144419,0.0400479975,0.00935002718549,5,3
P,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.524333879817,0.64835469692,0.521211212245,0.15161545357,0.0369002303216,0.0357658334026,0.0418735055106,0.0120363627,5,3
P,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.523374736466,0.64184671392,0.513294170143,0.149924803848,0.0277821273732,0.0259584184368,0.0352087273877,0.00488457686705,5,3
P,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.548310543516,0.679043018731,0.550969360386,0.137200083498,0.0251357166894,0.0326491867578,0.0295284900282,0.00882481574156,5,3
P,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.489859004072,0.592398260507,0.498683791972,0.170208458323,0.0344101792691,0.0253221092773,0.0418595010145,0.0100985669833,5,3
P,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.556708961995,0.662076146752,0.563038754382,0.143817025349,0.0394264749029,0.0268823094641,0.0443319760035,0.0085284773457,5,3
P,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.54910533131,0.662252039248,0.555174326398,0.139989427021,0.0291790562007,0.0162691914126,0.0457966371496,0.00266495321734,5,3
P,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.578622093547,0.690094667347,0.590086555807,0.130579465359,0.0351789699679,0.0246620882041,0.045500679236,0.00389852495528,5,3
P,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.530184332663,0.620814345951,0.533804096507,0.158430649626,0.034150715628,0.0347846507207,0.0433298918067,0.0107987289597,5,3
P,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.577652538658,0.678373198386,0.58191728202,0.137612629435,0.0366534845842,0.0308503906346,0.0368424779732,0.0102363979682,5,3
P,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.575486201962,0.672469133587,0.577575539718,0.136246497674,0.0306127206693,0.0265622215856,0.0347717240382,0.00574829545657,5,3
P,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.596209752119,0.7013329071,0.603101213503,0.12716204827,0.0280880255515,0.0300265108101,0.0313831278854,0.00806072819309,5,3
P,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.402781455815,0.522295136356,0.400513990599,0.201944879976,0.0301071633655,0.0407660283033,0.0215622941329,0.0142893844757,5,3
P,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.504658908572,0.635956868669,0.504305292139,0.156891035647,0.0340658324758,0.0400466524061,0.0375278338391,0.0113237005615,5,3
P,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.484157356053,0.629638728987,0.4920915169,0.155146431394,0.0267852306092,0.0230827759612,0.0299909124566,0.00547054392065,5,3
P,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.532443426499,0.670852544348,0.542240565653,0.140602000517,0.0268880908179,0.0325767693757,0.0332943205713,0.00508148583183,5,3
P,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.476755165031,0.573827660926,0.468367650064,0.180040424802,0.0236296744628,0.037224149925,0.0377802729746,0.00719671681515,5,3
P,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.539481870299,0.655024646371,0.540427324805,0.149685900392,0.0350457159028,0.0371122139171,0.0399990841982,0.011793017258,5,3
P,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.536105587433,0.647413827699,0.533020864119,0.149094580255,0.027641355934,0.0263542385458,0.0335076809102,0.00382236371074,5,3
P,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.56223496623,0.684900940656,0.568545390297,0.136281815671,0.0263230312373,0.0333145294837,0.0292781042877,0.00830777281761,5,3
P,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.496472259558,0.593747938195,0.504959544389,0.169724806106,0.0249512586907,0.027200441508,0.0345227449961,0.00943934206411,5,3
P,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.563213412298,0.662954515154,0.571875458148,0.14326895278,0.0357716398988,0.028392895455,0.0387927686285,0.00872828334851,5,3
P,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.551880678209,0.66174296799,0.563113815869,0.140709824438,0.0260316713184,0.0194061780126,0.0410042686844,0.00378456784942,5,3
P,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.584137746504,0.691429843284,0.598784905044,0.130621940244,0.0312240706426,0.0268406031111,0.0407556411473,0.0043312453747,5,3
P,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.538645827699,0.62403249873,0.539962768414,0.158425047548,0.029398630581,0.0347273924573,0.0385674075208,0.00825768873175,5,3
P,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.585478695865,0.68045858651,0.589550408237,0.137262777303,0.0348810761428,0.0323882855113,0.0335413818659,0.00995060316846,5,3
P,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.58047945907,0.673530564739,0.58457078192,0.136633374484,0.02880369452,0.0272746063764,0.032038659368,0.00433689707335,5,3
P,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.603118806935,0.703222682966,0.610666187221,0.127183313686,0.0270749697113,0.031266744399,0.028559965596,0.00760713317477,5,3
P2,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.430193698008,0.607134944022,0.422767167499,0.175695267343,0.0237146656962,0.0211133795902,0.0269430273739,0.00697331416042,5,3
P2,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.397735317659,0.592070234199,0.401032861455,0.165610773192,0.0291745679927,0.0235204017553,0.0318042630008,0.00428166648287,5,3
P2,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.474422821028,0.65133467537,0.476993226694,0.147414216366,0.0212898934842,0.0239106916601,0.0376915218032,0.00358776531711,5,3
P2,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.379119276767,0.524232254501,0.373645684148,0.195657583331,0.0202752140236,0.0203029719906,0.0368376921402,0.0084823976303,5,3
P2,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.475167878688,0.628373000553,0.467636428356,0.161320494042,0.0281861327338,0.0268088540267,0.035637952295,0.0100997359505,5,3
P2,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.47565761457,0.62565948005,0.46820743268,0.152811280619,0.0270642318121,0.023252665421,0.0313264502086,0.00752443752219,5,3
P2,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.508125710835,0.667087553649,0.513648046101,0.140792878072,0.0172597331763,0.0316829167971,0.0283807716761,0.00973604772297,5,3
P2,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.431229601127,0.555084115068,0.449990199622,0.188693049599,0.0297497264204,0.0126320779859,0.0407948032069,0.00766093028898,5,3
P2,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.534068609687,0.654599001115,0.533379039311,0.149944515332,0.0402692636896,0.0158463342813,0.0433718204085,0.00755341247956,5,3
P2,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.514290977725,0.650411487618,0.519472289772,0.143222409851,0.0331738743927,0.0151660303127,0.0437602318574,0.00484547402346,5,3
P2,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.558168545593,0.68521853379,0.567071398247,0.132047699266,0.0323860146714,0.0170502064005,0.0493647863003,0.0042879702916,5,3
P2,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.505550658564,0.605926759247,0.50772017394,0.166693313949,0.0269783296954,0.0245999674931,0.0477435917911,0.00775866947796,5,3
P2,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.558773815003,0.669992292684,0.56078906761,0.142317607659,0.0337668938149,0.0231223747857,0.0389429221834,0.00874785661624,5,3
P2,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.559407462513,0.668667299824,0.558543335782,0.137261645635,0.0296642362245,0.0252136065737,0.0361644379866,0.00792813010127,5,3
P2,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.579112545532,0.697089199722,0.587908692742,0.128200753149,0.0248916431011,0.0277644472551,0.033610560063,0.00875054136182,5,3
P2,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.340406932886,0.487631547336,0.343119400761,0.214889325315,0.0283925772818,0.039012804124,0.0159080560929,0.0121069846538,5,3
P2,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.48504611603,0.628552326388,0.475299630759,0.163272371315,0.029939806256,0.0250892136693,0.0334305787063,0.00900619215001,5,3
P2,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.455731753661,0.612148820668,0.458521860339,0.15808904553,0.0316250972535,0.0252063618624,0.0343042417526,0.00518023388782,5,3
P2,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.516466606046,0.665964617594,0.522276228605,0.141975618899,0.0235959348538,0.0251575197783,0.0432366787685,0.00323796570369,5,3
P2,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.449582591247,0.547443260219,0.435604430017,0.188571047181,0.0248842423398,0.0114637637494,0.0373786115918,0.00719269097241,5,3
P2,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.525071943587,0.647217042265,0.518659792431,0.154128706954,0.0345003395218,0.0247191747729,0.042516221889,0.00914927674424,5,3
P2,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.521550737362,0.639485396171,0.51582469519,0.149066849032,0.0334639125684,0.0176468735829,0.0357729294443,0.00367145291456,5,3
P2,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.550431432499,0.679370272071,0.553623308618,0.137339287151,0.0255801117846,0.0292784174641,0.0328066395498,0.00870348810393,5,3
P2,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.459935437373,0.569658676586,0.468366454174,0.181183441549,0.017487415369,0.014208500464,0.0355876890409,0.00937170130968,5,3
P2,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.551216455294,0.660427772072,0.553047334039,0.146574142787,0.033871297574,0.0162220941774,0.0382270571785,0.00763117701729,5,3
P2,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.532083799903,0.656312031519,0.539904437847,0.140969600807,0.0248877440702,0.0184195710856,0.0397313748617,0.00472379195106,5,3
P2,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.573530006421,0.690751203121,0.585038161211,0.130509598336,0.0255790469634,0.019227245333,0.0446236109162,0.00333654985794,5,3
P2,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.523304130503,0.612898304584,0.523279019763,0.163769282908,0.025787556643,0.0166827164386,0.0437847600756,0.0020622854359,5,3
P2,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.57696217283,0.676948606188,0.578838715277,0.139925750628,0.0321321224578,0.0217936361776,0.0360275285272,0.00729646562706,5,3
P2,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.574660573325,0.673984847388,0.574370141194,0.135813936859,0.0268851189757,0.0220071341946,0.0341494832713,0.00495315419435,5,3
P2,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.596634725693,0.70263329252,0.603360639604,0.127131883835,0.0238955878666,0.026384674304,0.0310798672274,0.00757283431717,5,3
P2,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.381035500228,0.50054330478,0.373965137743,0.213041842768,0.0264594112568,0.0344497425132,0.0205798412245,0.0134359219351,5,3
P2,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.49903245233,0.63466617606,0.483912576746,0.159268281126,0.032875850716,0.0269717305863,0.0373585780366,0.00991090280479,5,3
P2,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.472664510404,0.618151752705,0.471849394179,0.158129486158,0.022026205943,0.0196703820238,0.0332499548569,0.00668519318756,5,3
P2,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.523969449806,0.667888915071,0.527600388093,0.14127759376,0.0245041922447,0.0254829492527,0.0377670525298,0.0045924248188,5,3
P2,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.453082941906,0.560742476587,0.447461022549,0.186092625205,0.0316476804472,0.034722599412,0.0378886076549,0.0120833865129,5,3
P2,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.5274472059,0.650986341461,0.521417533422,0.151807950027,0.0334840093551,0.0261353400807,0.0376674464807,0.0103339275775,5,3
P2,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.521703130285,0.638050449024,0.516178576209,0.151492233906,0.0229899397026,0.0242448794961,0.0319644366308,0.0071700677246,5,3
P2,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.54943253651,0.679743427112,0.55502818744,0.136878537415,0.0217481096686,0.0298635241565,0.028178144195,0.0093188048125,5,3
P2,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.490182517648,0.590171043869,0.498611440705,0.171977707623,0.0340809125706,0.0224225085201,0.0419608865928,0.00896400560656,5,3
P2,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.559534148084,0.666999876764,0.564839113236,0.143263554596,0.0380143199794,0.0169327268865,0.044300822367,0.00777048385556,5,3
P2,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.547695064743,0.658524412395,0.554447296283,0.140974126087,0.0284976886341,0.0126299267907,0.0453619124563,0.00427556749891,5,3
P2,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.580207331692,0.69265959424,0.592541738899,0.130038134013,0.0311389056084,0.0192080392657,0.0467591245093,0.00398113599315,5,3
P2,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.530212233096,0.620709221554,0.535249322066,0.159570968869,0.0358017169288,0.0288296390755,0.0437961584842,0.00984680307183,5,3
P2,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.578890595562,0.67975805921,0.585303342372,0.138004332071,0.034835897008,0.0235397410884,0.0350947080338,0.00870872198901,5,3
P2,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.575918347116,0.672351259773,0.578609849678,0.136968881041,0.031135119366,0.0217475501139,0.0341529416141,0.00650404060127,5,3
P2,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.596673465209,0.702590854714,0.607007000812,0.127008281233,0.0259504920692,0.0254111489831,0.0303533861505,0.00802206555452,5,3
P2,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.397290632427,0.518059933954,0.397923466761,0.20362453826,0.0291520711397,0.0413374072364,0.0202728228884,0.00938409807752,5,3
P2,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.510333550746,0.640549407593,0.507145648726,0.156000876495,0.0292120354518,0.0289007964453,0.0357816792818,0.00916956581543,5,3
P2,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.480597171547,0.621483146389,0.493786923551,0.1571898783,0.0235820093359,0.0231487545302,0.0297284978554,0.00689005280206,5,3
P2,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.536593223089,0.67267334183,0.547546841588,0.1400057558,0.0223682348056,0.0261036765969,0.03768574825,0.0045152000306,5,3
P2,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.471674271781,0.570584717231,0.465604556932,0.183701539955,0.0291224116934,0.0261957048119,0.0383410241509,0.00930872183011,5,3
P2,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.544402501382,0.657873918328,0.543151457112,0.149531500069,0.032435399502,0.0254525129134,0.0374887820751,0.00941928283382,5,3
P2,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.535770321945,0.643585473478,0.535022475259,0.150800716345,0.0249196708718,0.021520405679,0.0318147661807,0.00627488945516,5,3
P2,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.565661450989,0.685604907819,0.573056138433,0.136022395759,0.0226362729983,0.0284163988529,0.0279146536405,0.00858664860185,5,3
P2,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.496806500435,0.590869679505,0.504231450865,0.171426191341,0.0241246823136,0.0238727675202,0.0345347053259,0.00832056327129,5,3
P2,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.566819593943,0.668207784395,0.574550247718,0.142659400952,0.0322428582901,0.0184234495251,0.0386322576932,0.0075888319651,5,3
P2,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.550916854834,0.657440068454,0.561764962714,0.141509657081,0.022219402496,0.0154349999601,0.0404184529535,0.00458831081667,5,3
P2,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.586102495731,0.693514898553,0.60112783423,0.130104368961,0.0248111113104,0.0214713029651,0.0417499464581,0.00380952635923,5,3
P2,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.538329288678,0.62298873825,0.541975871154,0.159657616039,0.0328034326161,0.024026248083,0.0416160636006,0.00651330324127,5,3
P2,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.587676490592,0.682355561491,0.594201036986,0.137562914163,0.0324779477853,0.0226602029984,0.0330110536777,0.00772673291802,5,3
P2,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.582225250024,0.67368204303,0.585937279974,0.137225618081,0.0295185172336,0.0205868346963,0.032255158563,0.00470991286638,5,3
P2,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.604789303221,0.704592666592,0.614516977933,0.127125567443,0.0238823304452,0.0250640608095,0.0281019598548,0.0072499281237,5,3
