phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.05,0.05000694380149986,4321,0.48236700318100995,0.40828094169327445,0.9367726757131454,40477,mean_binary_certainty,0.967571742382489
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.1,0.10000231460049995,8641,0.3645543320498353,0.4893656013494484,0.9426851926649972,84568,mean_binary_certainty,0.9352398450960796
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.15,0.1500092584019998,12962,0.3222329892920252,0.5399561224378572,0.9382425316857619,130736,mean_binary_certainty,0.9028337602797578
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.2,0.2000046292009999,17282,0.31030074659623397,0.5995513301457597,0.9314478141474073,175912,mean_binary_certainty,0.8527467257784317
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.25,0.25,21602,0.3268009442636712,0.6752297466469864,0.91656175071971,221703,mean_binary_certainty,0.7924881562978788
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.3,0.30000694380149984,25923,0.3362496879977342,0.687270949868039,0.894881242710211,269898,mean_binary_certainty,0.7363784616784447
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.35,0.35000231460049996,30243,0.34351779926590126,0.6818174166578995,0.8717201829642947,316154,mean_binary_certainty,0.6943160306432927
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.4,0.4000092584019998,34564,0.358498475295629,0.661957879228368,0.8478879995203406,361774,mean_binary_certainty,0.6593043623772069
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.45,0.45000462920099993,38884,0.3713191066893477,0.6431919870498793,0.8262333295976689,405589,mean_binary_certainty,0.6267648970324637
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.5,0.5,43204,0.38028776475638765,0.6300019912064354,0.8072458785586825,446116,mean_binary_certainty,0.5989480020215987
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.55,0.5500069438014998,47525,0.38853070391493644,0.6155589050752865,0.7900931496946467,486295,mean_binary_certainty,0.5725757405287986
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.6,0.6000023146004999,51845,0.396944976248966,0.6012251951872208,0.7738020127092796,526218,mean_binary_certainty,0.5462824478537979
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.65,0.6500092584019999,56166,0.40415643017872865,0.5915482783113082,0.7595152292235314,567035,mean_binary_certainty,0.5196568022729771
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.7,0.7000046292009999,60486,0.41058907053178506,0.5817009359760039,0.7463932103222921,608261,mean_binary_certainty,0.49325966957325995
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.75,0.75,64806,0.4153466366251221,0.5731623821328444,0.734471584257526,650080,mean_binary_certainty,0.4648006392809829
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.8,0.8000069438014998,69127,0.42117883062866823,0.5641321022698861,0.7230069872541657,692413,mean_binary_certainty,0.4350275673773677
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.85,0.8500023146004999,73447,0.42654607299630715,0.5564240857085441,0.712991510221214,734129,mean_binary_certainty,0.4015613556042047
V3-1,B4,3,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,b442f1fa58938f7ca3ac91b31a74bcaee105dd529c81141d403b323dd1c2935b,extrasensory-gated-fold3-seed47-full,0.9,0.9000092584019999,77768,0.43256230133810103,0.5475309470425219,0.7023101749617802,775282,mean_binary_certainty,0.3604950158593444
