phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,score_method,valid_count,error_count,error_prevalence,error_detection_auroc,error_detection_auprc,normalized_aurc,confidence_mean,confidence_std,confidence_min,confidence_max,actual_coverage_0_80,risk_masked_bce_0_80,macro_f1_0_80,micro_f1_0_80,actual_coverage_0_90,risk_masked_bce_0_90,macro_f1_0_90,micro_f1_0_90,actual_coverage_0_95,risk_masked_bce_0_95,macro_f1_0_95,micro_f1_0_95,actual_coverage_1_00,risk_masked_bce_1_00,macro_f1_1_00,micro_f1_1_00
V3-1,B4,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,32515811a9626aabab78e96992fa0df72dc8098e68baea75892416dd6a500cdf,extrasensory-gated-fold1-seed13-credible,mean_binary_certainty,74282,51192,0.6891575347998169,0.7017218332620319,0.8168175223247552,0.4048805137244843,0.6367960697790827,0.20602535610120604,0.028703758857065664,0.996928089557361,0.8000053848846288,0.4268477931846309,0.6256228382698755,0.7289098376507377,0.9000026924423145,0.4403058145622448,0.6083509874506684,0.7097172970557338,0.9500013462211572,0.44816878621898104,0.599304262724136,0.7002056420297306,1.0,0.45719471468935285,0.5901233373877424,0.6906209701803033
V3-1,B4,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,32515811a9626aabab78e96992fa0df72dc8098e68baea75892416dd6a500cdf,extrasensory-gated-fold1-seed13-credible,mean_normalized_threshold_margin,74282,51192,0.6891575347998169,0.6939916606380206,0.8059203969322403,0.3987191242695936,0.770718254762683,0.1489557112471826,0.2202548317559752,0.9996072921971121,0.8000053848846288,0.4299928026705217,0.6284455242506315,0.7300353833842713,0.9000026924423145,0.441936902597545,0.6116608881340226,0.7110908783774111,0.9500013462211572,0.4489886958775949,0.6018834407897493,0.7010381506092312,1.0,0.45719471468935285,0.5901233373877424,0.6906209701803033
V3-1,B5,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,1613adb978b3181f218132267af6b11581fc7f36b55b0e8b5716cb6eed33a755,extrasensory-robust-gated-fold1-seed13-credible,mean_binary_certainty,74282,52980,0.7132279690907622,0.6888778434449607,0.8315753051702715,0.39583843256753976,0.5943780442282361,0.21124502975847326,0.05269190641743193,0.9974215788974784,0.8000053848846288,0.41887282068006915,0.6255084394094309,0.7158905539008169,0.9000026924423145,0.4335183291559797,0.6080081255866089,0.6957883145371644,0.9500013462211572,0.4419631065778006,0.5979869033213102,0.6857408891937532,1.0,0.45164960287475475,0.5881439424721536,0.6756911185680002
V3-1,B5,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,1613adb978b3181f218132267af6b11581fc7f36b55b0e8b5716cb6eed33a755,extrasensory-robust-gated-fold1-seed13-credible,mean_normalized_threshold_margin,74282,52980,0.7132279690907622,0.6678417894289032,0.8089455908093416,0.3973034621569131,0.7476275125790857,0.15161993904224982,0.23280788182929893,0.9992896556423347,0.8000053848846288,0.421440162066673,0.6307087931083909,0.7170256712894659,0.9000026924423145,0.4348976508243013,0.6117107973779785,0.6968475654966086,0.9500013462211572,0.44256994167084435,0.6002295691900508,0.686163485937325,1.0,0.45164960287475475,0.5881439424721536,0.6756911185680002
V3-1,P,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8c70bea82a13d88364b059a89e49a0691a5059891df43afb668292aee628934a,extrasensory-quality-aware-fold1-seed13-credible,mean_binary_certainty,74282,51420,0.6922269190382596,0.7345939256529147,0.8417594477748634,0.4166156590520469,0.5873378954504793,0.214220011950441,0.059263071012126245,0.9981754049360944,0.8000053848846288,0.4322073220068599,0.631095356810206,0.7247971032997109,0.9000026924423145,0.4481137634046229,0.6135046855144012,0.7060384832232229,0.9500013462211572,0.45586050904000563,0.6054239801363175,0.6975892784179129,1.0,0.4651606099772748,0.5954338887771936,0.6889931751572642
V3-1,P,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8c70bea82a13d88364b059a89e49a0691a5059891df43afb668292aee628934a,extrasensory-quality-aware-fold1-seed13-credible,mean_normalized_threshold_margin,74282,51420,0.6922269190382596,0.7135097735721823,0.8213767176983238,0.4197523499239997,0.7431224210468873,0.15354703241598225,0.25759614913674694,0.9997550429228154,0.8000053848846288,0.4341131294745925,0.6382107240614933,0.728855041374941,0.9000026924423145,0.44830184014965613,0.6188625058383772,0.7090453093846585,0.9500013462211572,0.45589535129607756,0.6087452249224492,0.6997145137939899,1.0,0.4651606099772748,0.5954338887771936,0.6889931751572642
V3-1,P2,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,mean_binary_certainty,74282,52033,0.7004792547319674,0.7222117172764693,0.835389361902362,0.37674994201932405,0.5684486508123001,0.2130218213758033,0.0420572040274948,0.9922096737980337,0.8000053848846288,0.4120522731931179,0.6304241479931196,0.723476395814403,0.9000026924423145,0.42741919919794874,0.6134265626980799,0.7027311611917277,0.9500013462211572,0.43524365324481334,0.6045718491004408,0.6931790053702688,1.0,0.4434743201797353,0.5955340123603474,0.6842692412750847
V3-1,P2,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,mean_normalized_threshold_margin,74282,52033,0.7004792547319674,0.7006201616380189,0.8116079849608172,0.3792307066626097,0.7293065725943552,0.15227539989886227,0.2712706663657137,0.9979171273236254,0.8000053848846288,0.4143983725612752,0.6345549533467915,0.7243916633896972,0.9000026924423145,0.4287923312168371,0.616363579942105,0.7045010113687938,0.9500013462211572,0.43623649634514844,0.6068034740336006,0.6943839686621455,1.0,0.4434743201797353,0.5955340123603474,0.6842692412750847
V3-1,P2,1,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,55799d64eb4b670d768a32f8b9fd53879e682405ee16749e6da649f3ba29497d,extrasensory-p2-fold1-seed13-v2_seed13,p2_system_reliability,74282,52033,0.7004792547319674,0.517768638662608,0.695297243098282,0.43445986883042786,0.9695991182793632,0.03283908583013905,0.7833995223045349,0.9990602731704712,0.8000053848846288,0.4455577009433985,0.5961787017343892,0.6752137309500675,0.9000026924423145,0.4439888600741893,0.5977309237943221,0.675319339765938,0.9500013462211572,0.44354660952398556,0.5970213304590675,0.6790936009792453,1.0,0.4434743201797353,0.5955340123603474,0.6842692412750847
