phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.05,0.05000694380149986,4321,0.2704131923506795,0.42633584667282676,0.9542046999417363,44058,mean_binary_certainty,0.9610184148924259
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.1,0.10000231460049995,8641,0.26870084814296125,0.4740925013124819,0.9503873542530714,87714,mean_binary_certainty,0.9357833003724688
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.15,0.1500092584019998,12962,0.25510638982929285,0.525094624220573,0.9476611949415786,132700,mean_binary_certainty,0.9115497849414614
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.2,0.2000046292009999,17282,0.2735428056130325,0.5518996025148079,0.9436040391438263,179174,mean_binary_certainty,0.8624990011896114
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.25,0.25,21602,0.278784035261561,0.6846880343226012,0.9311541844684594,225268,mean_binary_certainty,0.799613836253103
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.3,0.30000694380149984,25923,0.2861930218321575,0.6837954188299076,0.9106907634754202,271889,mean_binary_certainty,0.7424308702976317
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.35,0.35000231460049996,30243,0.30138427943097196,0.6517487951879325,0.886623811452267,317764,mean_binary_certainty,0.6959253389832865
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.4,0.4000092584019998,34564,0.3159634518147386,0.644887950709505,0.8632624757293794,362337,mean_binary_certainty,0.6580793761957064
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.45,0.45000462920099993,38884,0.3333928939433908,0.6261432107821274,0.8405421801291164,405473,mean_binary_certainty,0.628545596008399
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.5,0.5,43204,0.34847538881764856,0.6102919801159588,0.8201221514415183,448103,mean_binary_certainty,0.6028492822154752
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.55,0.5500069438014998,47525,0.36213025804638854,0.5968154428427224,0.8018474676111613,490681,mean_binary_certainty,0.5772781692667224
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.6,0.6000023146004999,51845,0.3755673143246538,0.5856942981983412,0.7850970951026988,532464,mean_binary_certainty,0.5533436756624661
V3-1,B4,3,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,ef9e094bde7533b79ae4686caa437b9832650306a8a37e4986f0709318d649d3,extrasensory-gated-fold3-seed13-credible,0.65,0.6500092584019999,56166,0.38779463415563187,0.575171056473697,0.7701190373030621,573814,mean_binary_certainty,0.5299267104194849
