phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.05,0.050012115990414906,3715,0.48695182594060576,0.5096489912592166,0.8865777080062794,37985,mean_binary_certainty,0.9413269272955745
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.1,0.1000107697692577,7429,0.39582701661314207,0.44260090020022136,0.8915063281878703,75416,mean_binary_certainty,0.9140281275847213
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.15,0.15000942354810048,11143,0.35222613396275093,0.4816918217914417,0.895279607081379,116879,mean_binary_certainty,0.8614616447902647
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.2,0.20000807732694326,14857,0.3365986767522422,0.6074376734105684,0.8908495024580236,156496,mean_binary_certainty,0.789287249807584
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.25,0.2500067311057861,18571,0.33291207410358703,0.6848583255949645,0.8768792145491344,193270,mean_binary_certainty,0.7255662272532457
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.3,0.30000538488462886,22285,0.3383858809368267,0.6996038350903349,0.857611776993087,228916,mean_binary_certainty,0.6782197170301814
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.35,0.35000403866347163,25999,0.34626687037151976,0.6980191129115013,0.8376825438177529,265212,mean_binary_certainty,0.6376008304174616
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.4,0.4000026924423144,29713,0.3565764909017931,0.6921868709571785,0.8179077227697312,302108,mean_binary_certainty,0.6024220247521186
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.45,0.45000134622115723,33427,0.3644894362348341,0.6836481582845783,0.7990010612282563,339529,mean_binary_certainty,0.573295980438183
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.5,0.5,37141,0.37010415389235984,0.6741195217003391,0.7819963930055673,376805,mean_binary_certainty,0.5457039577441215
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.55,0.5500121159904149,40856,0.3754641214377606,0.6645842749071573,0.7665456349869029,414757,mean_binary_certainty,0.5190000126309785
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.6,0.6000107697692577,44570,0.38159738109220326,0.656577793992379,0.7532283278378414,452911,mean_binary_certainty,0.49334110346342197
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.65,0.6500094235481004,48284,0.3872363724342541,0.6486660488673479,0.7409653635255069,491305,mean_binary_certainty,0.46739523803992833
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.7,0.7000080773269433,51998,0.39359192861210596,0.6409508637091664,0.7295934977603646,529236,mean_binary_certainty,0.44215182164455513
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.75,0.7500067311057861,55712,0.4012434751049299,0.6327295191418282,0.7191765074720452,567324,mean_binary_certainty,0.414636301384553
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.8,0.8000053848846288,59426,0.408515527258834,0.6247662530691298,0.7094921559955252,605251,mean_binary_certainty,0.3843454667914241
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.85,0.8500040386634716,63140,0.4159840006505248,0.6166427970457231,0.6993926293516813,643768,mean_binary_certainty,0.35255782334967933
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.9,0.9000026924423145,66854,0.42338787173545156,0.6078180676252258,0.6890421885318779,682236,mean_binary_certainty,0.31371472790590205
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.95,0.9500013462211572,70568,0.43126838664563655,0.5992173801823808,0.679425065033936,720799,mean_binary_certainty,0.25514778816710815
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,1.0,1.0,74282,0.44186659899713776,0.5897960850388606,0.6703722119619264,756803,mean_binary_certainty,0.028949374138106054
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.05,0.050012115990414906,3715,0.4234913346576884,0.5579437364179516,0.5635913166588014,37767,p2_system_reliability,0.9955055713653564
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.1,0.1000107697692577,7429,0.40124846327355695,0.5958801540679395,0.6032861787189175,75258,p2_system_reliability,0.9938597679138184
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.15,0.15000942354810048,11143,0.4059055119271894,0.6007510050384021,0.6164891153311718,112866,p2_system_reliability,0.992363691329956
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.2,0.20000807732694326,14857,0.4186477600409339,0.6020752014478149,0.6177782928666627,148260,p2_system_reliability,0.9908709526062012
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.25,0.2500067311057861,18571,0.42537295568550487,0.6008531218833598,0.62,183865,p2_system_reliability,0.9893977046012878
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.3,0.30000538488462886,22285,0.4257559381764599,0.6036930961590864,0.6262174707046112,220351,p2_system_reliability,0.9878327250480652
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.35,0.35000403866347163,25999,0.4248819568054035,0.6051885598628829,0.6336167408669378,256704,p2_system_reliability,0.9862452745437622
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.4,0.4000026924423144,29713,0.42573676725430365,0.6052519161653901,0.6401014132380495,293037,p2_system_reliability,0.984643816947937
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.45,0.45000134622115723,33427,0.4290082478361149,0.6057039242445615,0.6464527234722734,329625,p2_system_reliability,0.9830189943313599
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.5,0.5,37141,0.43181388869853704,0.6068438725445572,0.651831395028992,366008,p2_system_reliability,0.9811591506004333
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.55,0.5500121159904149,40856,0.4317620227393412,0.6065226449065854,0.6557437243528356,402753,p2_system_reliability,0.9789415597915649
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.6,0.6000107697692577,44570,0.4324226375494804,0.60609880525366,0.6572794515605268,440293,p2_system_reliability,0.9762032628059387
V3-2,P2,1,29,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,f52c8661a0b6d6269cb249637d65fbdd91d0f67599b6461a875df807a2fb997e,extrasensory-p2-fold1-seed29-v2_multiseed,0.65,0.6500094235481004,48284,0.43200955886602427,0.6047747148488312,0.6592687085361373,478261,p2_system_reliability,0.9728968739509583
