phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.05,0.05000980199960792,2551,0.34963736138515095,0.36398130823944314,0.8576920527606549,26083,mean_binary_certainty,0.9270359525427975
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.1,0.1,5101,0.2684512588346229,0.3941152957170617,0.8967181769739523,55527,mean_binary_certainty,0.8794128170029206
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.15,0.15000980199960792,7652,0.2540867106744682,0.5839868831285148,0.9011806037828343,83990,mean_binary_certainty,0.7316959972655384
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.2,0.2,10202,0.287562369509206,0.6659374807990784,0.8835580743925477,108342,mean_binary_certainty,0.6598953442859048
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.25,0.25000980199960793,12753,0.3042563638095365,0.7046880400598082,0.868280076453011,132370,mean_binary_certainty,0.6184264776065831
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.3,0.3,15303,0.31554179128237775,0.7100620693254053,0.8500927435220055,157990,mean_binary_certainty,0.5886549472225476
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.35,0.3500098019996079,17854,0.33300981088178017,0.7043970498365384,0.8294968111815462,183584,mean_binary_certainty,0.5648692805630915
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.4,0.4,20404,0.34855228089346574,0.6970013507386372,0.8123335764318786,209028,mean_binary_certainty,0.5361416855271659
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.45,0.45000980199960794,22955,0.36118328675385714,0.6901943711513797,0.7991301693880666,233816,mean_binary_certainty,0.5095630762400527
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.5,0.5,25505,0.3735810213477536,0.6901062134048915,0.7858134369794558,258980,mean_binary_certainty,0.4846549501064753
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.55,0.5500098019996079,28056,0.383546537142095,0.6823400137308024,0.7744703092730935,284024,mean_binary_certainty,0.46009930436914437
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.6,0.6,30606,0.39155722089274586,0.6743543356503234,0.7646538193747862,308502,mean_binary_certainty,0.43619875953399045
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.65,0.6500098019996079,33157,0.399909661776798,0.665860782249839,0.7544073549279995,332890,mean_binary_certainty,0.41146211162668
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.7,0.7,35707,0.4075931408651815,0.6572073949937404,0.7439357264252974,356756,mean_binary_certainty,0.38554621698242963
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.75,0.7500098019996079,38258,0.4144446101047305,0.6493869950448781,0.7341934046129921,380183,mean_binary_certainty,0.3581376443883678
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.8,0.8,40808,0.42291296159650726,0.6386286293478883,0.72400073006023,403877,mean_binary_certainty,0.3273682705713006
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.85,0.850009801999608,43359,0.4323202197596182,0.6270892959469675,0.7129245832344886,427319,mean_binary_certainty,0.2952637399820097
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.9,0.9,45909,0.4415541164007648,0.6141424068518487,0.7023982721030217,451874,mean_binary_certainty,0.25700791256697353
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.95,0.9500098019996079,48460,0.4507276647152254,0.6005069724440991,0.6920232841769935,477745,mean_binary_certainty,0.20973972774867344
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,1.0,1.0,51010,0.46063543610052876,0.5873510908652485,0.6816184567746437,504726,mean_binary_certainty,0.05800765413271847
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.05,0.05000980199960792,2551,0.3639425969472706,0.3539501584586452,0.8464559068219634,26518,mean_normalized_threshold_margin,0.9775006722822609
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.1,0.1,5101,0.26618374008530704,0.3928815872948949,0.8950529024878467,55819,mean_normalized_threshold_margin,0.9492598818698798
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.15,0.15000980199960792,7652,0.25260842645959347,0.49143313669590305,0.9016017369218795,83823,mean_normalized_threshold_margin,0.8761554677615725
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.2,0.2,10202,0.281238596595228,0.6509770340550686,0.882996181655699,108892,mean_normalized_threshold_margin,0.8264280957322722
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.25,0.25000980199960793,12753,0.3060328249594657,0.6952124082393781,0.8688579959199665,132226,mean_normalized_threshold_margin,0.7902341184615461
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.3,0.3,15303,0.3244150766099799,0.7039750787552548,0.8488687986833651,157810,mean_normalized_threshold_margin,0.7643701759857461
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.35,0.3500098019996079,17854,0.33898857110534264,0.7036730960376955,0.8300383112331609,183600,mean_normalized_threshold_margin,0.7462950630150228
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.4,0.4,20404,0.3516970238610827,0.6971852175010685,0.8150186980783227,209985,mean_normalized_threshold_margin,0.7273844805335915
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.45,0.45000980199960794,22955,0.3634276262265756,0.6916488422141256,0.8014433420989721,235906,mean_normalized_threshold_margin,0.7089543945412448
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.5,0.5,25505,0.3754605819465736,0.6906215190928281,0.7887476551971666,261929,mean_normalized_threshold_margin,0.69020755073403
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.55,0.5500098019996079,28056,0.38525929350696053,0.6913587229700471,0.7780895206693832,286703,mean_normalized_threshold_margin,0.6718190527191439
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.6,0.6,30606,0.39504462095605686,0.6862294801318926,0.7670309150010374,310996,mean_normalized_threshold_margin,0.6509965792519539
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.65,0.6500098019996079,33157,0.4047400385994888,0.6818630599618417,0.7561241651308118,335064,mean_normalized_threshold_margin,0.6287444345624272
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.7,0.7,35707,0.41263759718416143,0.6739606297798146,0.7457852505175566,358629,mean_normalized_threshold_margin,0.6062068769581769
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.75,0.7500098019996079,38258,0.41968268739621567,0.6636231032473943,0.7358527269707968,382386,mean_normalized_threshold_margin,0.5809512047300973
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.8,0.8,40808,0.4282477553278931,0.651794404240384,0.725815258743387,406442,mean_normalized_threshold_margin,0.5538077731339262
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.85,0.850009801999608,43359,0.43567602327667154,0.6380640691244067,0.7153772724380051,430282,mean_normalized_threshold_margin,0.5237828699691166
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.9,0.9,45909,0.4425819733621741,0.6224633455698143,0.7051627642728493,454507,mean_normalized_threshold_margin,0.48843781230896816
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,0.95,0.9500098019996079,48460,0.4499490694533337,0.6074246439177914,0.6943530764807361,478430,mean_normalized_threshold_margin,0.4428781044378073
V3-1,B4,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,8166cfbd3853cd6f35861f2c3a356cfe33be955e2871a61569aa74223e04a1c6,extrasensory-gated-fold4-seed47-full,1.0,1.0,51010,0.46063543610052876,0.5873510908652485,0.6816184567746437,504726,mean_normalized_threshold_margin,0.23622441744642733
V3-1,B5,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c08a8d17300394c2ee12ebf143acf47339aa51e0157160f396c2f2e49c11fd35,extrasensory-robust-gated-fold4-seed47-full,0.05,0.05000980199960792,2551,0.28619699340594246,0.3727259437403996,0.8736954776558737,26187,mean_binary_certainty,0.924255446442257
V3-1,B5,4,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c08a8d17300394c2ee12ebf143acf47339aa51e0157160f396c2f2e49c11fd35,extrasensory-robust-gated-fold4-seed47-full,0.1,0.1,5101,0.23523577220794162,0.39779272802796584,0.9031737159182659,55514,mean_binary_certainty,0.8845730250785254
