phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.05,0.050012115990414906,3715,0.30936237600685673,0.6176043397348391,0.91947046203757,34828,mean_binary_certainty,0.9339288976315263
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.1,0.1000107697692577,7429,0.3133225615274286,0.4643695560113268,0.9183628481152178,72092,mean_binary_certainty,0.9074243066038277
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.15,0.15000942354810048,11143,0.2895432420574373,0.43805331478416615,0.9211779390689289,114185,mean_binary_certainty,0.8639845983185911
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.2,0.20000807732694326,14857,0.28376066953298734,0.5139511552755724,0.9144498563756713,155588,mean_binary_certainty,0.7949168350759415
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.25,0.2500067311057861,18571,0.2874533397871006,0.542804151988406,0.9019546405433551,194308,mean_binary_certainty,0.7144233952433825
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.3,0.30000538488462886,22285,0.2929241752008972,0.6255662804375225,0.8844399470693547,233307,mean_binary_certainty,0.64350989483443
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.35,0.35000403866347163,25999,0.3041994792578417,0.6593742613790519,0.8625177360335101,271040,mean_binary_certainty,0.5933532644741513
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.4,0.4000026924423144,29713,0.3148357751086683,0.6678884621085357,0.8425980885007207,307674,mean_binary_certainty,0.5555220409936805
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.45,0.45000134622115723,33427,0.3249314106795304,0.6705171628293585,0.8233063340530705,344161,mean_binary_certainty,0.5269646430449543
V3-1,B4,1,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,e796845594bd671634cd72e8f3077be19c72bc80716631345b80e9d083312d6b,extrasensory-gated-fold1-seed47-full,0.5,0.5,37141,0.3317973123632861,0.6684745871719021,0.8073691952826743,380585,mean_binary_certainty,0.5032521284661904
