phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.05,0.05000576465532602,4771,0.4070327812990955,0.525007655624608,0.9329232661848378,55333,mean_binary_certainty,0.9759213138012159
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.1,0.10000104811915018,9541,0.3566092307634853,0.5797723200194214,0.9366775322950621,110485,mean_binary_certainty,0.9480062727912646
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.15,0.1500068127744762,14312,0.33141625212160564,0.5388261933646741,0.9349768247338665,165014,mean_binary_certainty,0.9174287077302455
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.2,0.20000209623830037,19082,0.3100711609260581,0.529671733896236,0.9328041582515304,219043,mean_binary_certainty,0.8667887087736903
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.25,0.25000786089362637,23853,0.2989062049798804,0.541081701482319,0.9240087466377692,271519,mean_binary_certainty,0.7871485908434186
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.3,0.30000314435745057,28623,0.31365318278900284,0.6279082630385358,0.9036585567829875,321612,mean_binary_certainty,0.6992297314171223
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.35,0.3500089090127766,33394,0.3462653619772137,0.6508424215108676,0.874918338094913,371195,mean_binary_certainty,0.6413137968631565
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.4,0.40000419247660074,38164,0.36631783834297277,0.6532461705358892,0.8493508421801921,420637,mean_binary_certainty,0.6023555345525544
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.45,0.45000995713192676,42935,0.37825137485629806,0.6512795999192367,0.8280228145880831,469916,mean_binary_certainty,0.5689259115666256
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.5,0.5000052405957509,47705,0.38793598233866994,0.6465767436381561,0.8101411448334376,518447,mean_binary_certainty,0.5406598730380873
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.55,0.5500005240595751,52475,0.3960301854532017,0.6411393527460814,0.7944086645264636,566277,mean_binary_certainty,0.5148294481546005
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.6,0.6000062887149011,57246,0.4043353279971941,0.6343288293995178,0.780367530447435,613277,mean_binary_certainty,0.49004393481437714
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.65,0.6500015721787252,62016,0.4117831645435743,0.6279973359331252,0.7682184634840341,660384,mean_binary_certainty,0.4655958133574034
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.7,0.7000073368340513,66787,0.4192650997504409,0.6207001906381042,0.7568432662365523,706784,mean_binary_certainty,0.4407062110389097
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.75,0.7500026202978755,71557,0.42605811495372453,0.6138629798269868,0.7469450904647404,753601,mean_binary_certainty,0.4149869946459501
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.8,0.8000083849532015,76328,0.4321944269928328,0.6070450438055438,0.7379515141968989,799618,mean_binary_certainty,0.387387443115652
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.85,0.8500036684170257,81098,0.438013051173156,0.600451147845692,0.7297617877387856,845799,mean_binary_certainty,0.356481877558669
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.9,0.9000094330723517,85869,0.44362848029788304,0.5950505255711077,0.7227754657154182,892069,mean_binary_certainty,0.31869930895630716
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.95,0.9500047165361758,90639,0.45015585894157506,0.5891787439053681,0.7160599387806097,939063,mean_binary_certainty,0.263597703766683
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,1.0,1.0,95409,0.4574452741192514,0.5829432410903688,0.710276853537573,986204,mean_binary_certainty,0.05221681035649517
V3-2,P2,2,47,natural_missingness,ea4f5c2a61cf7df43321c66da250e1480ff9cb431dfabb22d9c4d05d565bb993,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,0.05,0.05000576465532602,4771,0.48111746083225976,0.5573868358507522,0.593518227176698,49073,p2_system_reliability,0.9942800998687744
