phase,model_id,fold,seed,scenario,protocol_sha256,selected_family,source_prediction_sha256,run_id,score_method,valid_count,error_count,error_prevalence,error_detection_auroc,error_detection_auprc,normalized_aurc,confidence_mean,confidence_std,confidence_min,confidence_max,actual_coverage_0_80,risk_masked_bce_0_80,macro_f1_0_80,micro_f1_0_80,actual_coverage_0_90,risk_masked_bce_0_90,macro_f1_0_90,micro_f1_0_90,actual_coverage_0_95,risk_masked_bce_0_95,macro_f1_0_95,micro_f1_0_95,actual_coverage_1_00,risk_masked_bce_1_00,macro_f1_1_00,micro_f1_1_00
V3-3,P2,0,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,0d73ab992cbe5fe6bf4e93419766623e57622e207cab8673bb9ca23ec6927615,extrasensory-p2-fold0-seed13-v2_seed13,mean_binary_certainty,65059,45690,0.7022856176701148,0.7398409601884521,0.8455488805111082,0.2924806751438015,0.5585290361959787,0.2212474529933366,0.017540671260924068,0.9980724353757677,0.8000122965308413,0.3737810642309998,0.6138393561471046,0.7467952019005637,0.9000138335971964,0.39270006319632556,0.6009921886336468,0.7294068828319751,0.9500146021303739,0.40226550276339496,0.5931422458339518,0.7215789519264911,1.0,0.41331243645616206,0.5864481220663477,0.715372390911304
V3-3,P2,0,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,0d73ab992cbe5fe6bf4e93419766623e57622e207cab8673bb9ca23ec6927615,extrasensory-p2-fold0-seed13-v2_seed13,p2_system_reliability,65059,45690,0.7022856176701148,0.49307440907490596,0.7015033977525897,0.410298343370799,0.9835620516388278,0.015202634229532917,0.8367984294891357,0.9995046854019165,0.8000122965308413,0.41032601738835545,0.5978167161004211,0.7208866109223407,0.9000138335971964,0.4111840375170621,0.5931666357508256,0.7180867597133157,0.9500146021303739,0.4121701785670695,0.5904436066582378,0.716428630942633,1.0,0.41331243645616206,0.5864481220663477,0.715372390911304
V3-3,P2,0,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,0d73ab992cbe5fe6bf4e93419766623e57622e207cab8673bb9ca23ec6927615,extrasensory-p2-fold0-seed13-v2_seed13,grouped_risk_output_compact,65059,45690,0.7022856176701148,0.6988265280657491,0.8396789854777924,0.320310956894474,0.3871660791342007,0.024266055922016905,0.32746013143222397,0.4598158577399391,0.8000122965308413,0.37260921442351036,0.6094842361158228,0.7486003471627998,0.9000138335971964,0.3916632229622713,0.5990483445457395,0.7318581201068577,0.9500146021303739,0.4019252826863298,0.5927059218958058,0.7237409109028431,1.0,0.4133124364561621,0.5864481220663477,0.715372390911304
V3-3,P2,0,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,0d73ab992cbe5fe6bf4e93419766623e57622e207cab8673bb9ca23ec6927615,extrasensory-p2-fold0-seed13-v2_seed13,grouped_risk_full_compact,65059,45690,0.7022856176701148,0.720470049813349,0.8490381350513947,0.3085342791774583,0.3866865243653659,0.024541895379937433,0.29898197800238147,0.4663980514518211,0.8000122965308413,0.36902221384729395,0.6119446910400967,0.7519614310376286,0.9000138335971964,0.39038084147572955,0.5985349480560955,0.7330135248057937,0.9500146021303739,0.4018685436869414,0.5916781241105308,0.7242828313419666,1.0,0.41331243645616206,0.5864481220663477,0.715372390911304
V3-3,P2,0,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,0d73ab992cbe5fe6bf4e93419766623e57622e207cab8673bb9ca23ec6927615,extrasensory-p2-fold0-seed13-v2_seed13,grouped_risk_selected,65059,45690,0.7022856176701148,0.6988265280657491,0.8396789854777924,0.320310956894474,0.3871660791342007,0.024266055922016905,0.32746013143222397,0.4598158577399391,0.8000122965308413,0.37260921442351036,0.6094842361158228,0.7486003471627998,0.9000138335971964,0.3916632229622713,0.5990483445457395,0.7318581201068577,0.9500146021303739,0.4019252826863298,0.5927059218958058,0.7237409109028431,1.0,0.4133124364561621,0.5864481220663477,0.715372390911304
