phase,model_id,fold,seed,scenario,protocol_sha256,selected_family,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.05,0.05000576465532602,4771,0.34243364565158696,0.5228801430000296,0.9298234552332914,54705,mean_binary_certainty,0.9511760949706632
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.1,0.10000104811915018,9541,0.28544584207274193,0.4112131120423774,0.9326879395961589,111097,mean_binary_certainty,0.927711720930533
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.15,0.1500068127744762,14312,0.25520002749365933,0.43739133886953563,0.9360119507546489,167789,mean_binary_certainty,0.9002892806959417
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.2,0.20000209623830037,19082,0.24349287609471867,0.381367164711833,0.9332820641597087,222087,mean_binary_certainty,0.852359009622641
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.25,0.25000786089362637,23853,0.2437539414702471,0.5860913483169011,0.9283649704897112,274383,mean_binary_certainty,0.7565486601898477
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.3,0.30000314435745057,28623,0.2571933033402852,0.659941438052736,0.9146867541112839,324281,mean_binary_certainty,0.6605579667484887
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.35,0.3500089090127766,33394,0.2791288867292318,0.6824968051942262,0.8896569626581549,373566,mean_binary_certainty,0.5981794655313494
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.4,0.40000419247660074,38164,0.30577058567926546,0.6728329298736784,0.8612009960441105,422859,mean_binary_certainty,0.5557794028061063
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.45,0.45000995713192676,42935,0.3305607533899809,0.6611996132192827,0.8352345767658401,471577,mean_binary_certainty,0.5226268990449856
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.5,0.5000052405957509,47705,0.3488697279122844,0.6505879034567743,0.8139069939038316,519189,mean_binary_certainty,0.49371363486902997
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.55,0.5500005240595751,52475,0.3631329729793312,0.6400856618079168,0.7954192471531407,566457,mean_binary_certainty,0.4680852751902428
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.6,0.6000062887149011,57246,0.37341462956079474,0.6326455124039138,0.7804978069393431,613710,mean_binary_certainty,0.44470882745839047
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.65,0.6500015721787252,62016,0.38267501644357427,0.6262669574691468,0.7681978098211188,660785,mean_binary_certainty,0.42246271136560487
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.7,0.7000073368340513,66787,0.3916142457914084,0.6201222347952946,0.7571398919118382,707556,mean_binary_certainty,0.3994834160968257
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.75,0.7500026202978755,71557,0.4001844261457522,0.6148917797556215,0.7472272548624891,753708,mean_binary_certainty,0.3763681148460368
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.8,0.8000083849532015,76328,0.40924753690684346,0.6087845306546135,0.7378183463887907,799262,mean_binary_certainty,0.3512710021098122
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.85,0.8500036684170257,81098,0.41764401594213624,0.6028989237706226,0.7290767281955254,845862,mean_binary_certainty,0.3219626617555975
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.9,0.9000094330723517,85869,0.4256557319921704,0.5964822939540665,0.720634267462231,893163,mean_binary_certainty,0.2857888396374828
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.95,0.9500047165361758,90639,0.4335695562577993,0.5900215749294636,0.7128933749561187,940332,mean_binary_certainty,0.2328731178018768
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,1.0,1.0,95409,0.44230860464413185,0.5825977193345135,0.704627681801785,986204,mean_binary_certainty,0.0315888845492881
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.05,0.05000576465532602,4771,0.4148627309785497,0.5478746395052629,0.6945163658847625,52054,p2_system_reliability,0.9935921430587769
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.1,0.10000104811915018,9541,0.3872180361547387,0.5703071443415696,0.7263550098195768,104754,p2_system_reliability,0.9921760559082031
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.15,0.1500068127744762,14312,0.3812764451749981,0.5748979258115698,0.735133447791478,156995,p2_system_reliability,0.991055965423584
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.2,0.20000209623830037,19082,0.3834030083482172,0.5780557668007035,0.7367687524568488,208803,p2_system_reliability,0.990058422088623
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.25,0.25000786089362637,23853,0.3842026399082206,0.5797185027092204,0.7381471408993758,260564,p2_system_reliability,0.9890518188476562
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.3,0.30000314435745057,28623,0.3860939657765503,0.5802948204698829,0.7360702078084898,311562,p2_system_reliability,0.9880942702293396
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.35,0.3500089090127766,33394,0.3889492601880703,0.582104055327341,0.734366605508307,362000,p2_system_reliability,0.9871212244033813
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,0.4,0.40000419247660074,38164,0.3929362448780317,0.586082196578793,0.7319930473031695,411602,p2_system_reliability,0.9860919117927551
