phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.05,0.05000980199960792,2551,0.6702593584896728,0.532150762121958,0.8427434080782996,23800,mean_binary_certainty,0.9532689891309637
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.1,0.1,5101,0.4689667396155158,0.4798129066694852,0.8726265558781326,52441,mean_binary_certainty,0.9135257102048238
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.15,0.15000980199960792,7652,0.43869253001705116,0.6119073723612165,0.8761779242174629,79610,mean_binary_certainty,0.8541756759160773
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.2,0.2,10202,0.4286351478287146,0.6740742021477183,0.8612336273723603,105822,mean_binary_certainty,0.7890178659807615
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.25,0.25000980199960793,12753,0.41778530093811267,0.6903940237168088,0.8445373703154775,132070,mean_binary_certainty,0.7399679052783179
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.3,0.3,15303,0.43185217334610354,0.6908124372354961,0.826943763654309,156660,mean_binary_certainty,0.7002801322392107
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.35,0.3500098019996079,17854,0.4295740674710065,0.7011093874360822,0.8135236606151857,181816,mean_binary_certainty,0.6539511588789184
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.4,0.4,20404,0.42699010424291917,0.7020649365919819,0.8001855462877857,206217,mean_binary_certainty,0.6161957314904896
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.45,0.45000980199960794,22955,0.4293252558262458,0.6940245059034275,0.7863509986601922,230864,mean_binary_certainty,0.5849990241837919
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.5,0.5,25505,0.4334857811056985,0.6868025217476147,0.7719157274463782,255728,mean_binary_certainty,0.5567328717956362
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.55,0.5500098019996079,28056,0.4368710862298279,0.6809720943677305,0.7599284529240978,280531,mean_binary_certainty,0.5328612714355722
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.6,0.6,30606,0.4407872806553587,0.6742386384480615,0.7494418064407412,304783,mean_binary_certainty,0.5074481969645129
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.65,0.6500098019996079,33157,0.44492812869898435,0.6672423314071901,0.7394948541638579,328762,mean_binary_certainty,0.4818208357779269
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.7,0.7,35707,0.4512723840768988,0.6580985476076224,0.7294287308287456,353090,mean_binary_certainty,0.4542332754008146
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.75,0.7500098019996079,38258,0.45745749808258523,0.6472533320575543,0.7197049838354078,377550,mean_binary_certainty,0.42609668398236233
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.8,0.8,40808,0.4635041970012129,0.6364481497372856,0.7106439801050579,402069,mean_binary_certainty,0.39540519423741394
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.85,0.850009801999608,43359,0.470077263047949,0.6265573509361854,0.7014044425706832,427074,mean_binary_certainty,0.3593435609105239
V3-1,B4,4,13,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,bebbee8e71ac62ea2c3991b0c88624924c3d2366532650959e2076029a37750a,extrasensory-gated-fold4-seed13-credible,0.9,0.9,45909,0.47640149134075704,0.6170308017042264,0.6925752469446187,452121,mean_binary_certainty,0.3163317290248586
