phase,model_id,fold,seed,run_id,scenario,policy_mode,confidence_source,selected_risk_family,threshold_source_split,test_rank_selection,validation_sample_count,validation_accepted_count,validation_achieved_coverage,validation_coverage_absolute_error,protocol_sha256,target_coverage,acceptance_threshold,test_sample_count,accepted_count,rejected_count,test_coverage,coverage_absolute_error,risk_masked_bce,macro_f1,micro_f1,accepted_error_prevalence,rejected_error_precision,rejected_error_recall
V3-4,P2,2,13,extrasensory-p2-fold2-seed13-v2_seed13,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_full_compact,val,False,86408,69127,0.8000069438014998,6.943801499792457e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.8,0.36163123696607335,95409,79832,15577,0.8367344799756836,0.036734479975683576,0.4278698480618264,0.606036274207206,0.7311229118125583,0.6774726926545747,0.8707710085382294,0.2005085146641438
V3-4,P2,2,13,extrasensory-p2-fold2-seed13-v2_seed13,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_full_compact,val,False,86408,77768,0.9000092584019999,9.258401999834298e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.9,0.3471832970512515,95409,88044,7365,0.9228060245888753,0.022806024588875262,0.441675560778597,0.5973635732634838,0.7188922793527203,0.6924719458452592,0.9069925322471147,0.09874645222327341
V3-4,P2,2,13,extrasensory-p2-fold2-seed13-v2_seed13,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_full_compact,val,False,86408,82088,0.9500046292009999,4.62920099997266e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.95,0.3383295271149203,95409,91716,3693,0.9612929597836682,0.011292959783668288,0.45117045580498466,0.590775953126112,0.7118248806037983,0.7007174320729208,0.9155158407798538,0.04997930463576159
V3-4,P2,2,13,extrasensory-p2-fold2-seed13-v2_seed13,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_full_compact,val,False,86408,69127,0.8000069438014998,6.943801499792457e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.8,0.3575613613023066,95409,80659,14750,0.8454024253477135,0.04540242534771344,0.4460609439026879,0.5954071153937586,0.7232223444236487,0.6742954908937626,0.8989830508474577,0.19601466414380322
V3-4,P2,2,13,extrasensory-p2-fold2-seed13-v2_seed13,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_full_compact,val,False,86408,77768,0.9000092584019999,9.258401999834298e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.9,0.29000443520095043,95409,88684,6725,0.9295139871500592,0.02951398715005915,0.45526285408756106,0.5868296095483674,0.7103249176130948,0.693631320193045,0.9121189591078067,0.09067526017029329
V3-4,P2,2,13,extrasensory-p2-fold2-seed13-v2_seed13,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_full_compact,val,False,86408,82088,0.9500046292009999,4.62920099997266e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.95,0.24290340733187954,95409,92032,3377,0.9646050162982528,0.014605016298252838,0.45946977829808655,0.5825549143702407,0.7048117401297519,0.7013538769123783,0.9182706544270062,0.04584023178807947
