phase,model_id,fold,seed,run_id,scenario,policy_mode,confidence_source,selected_risk_family,threshold_source_split,test_rank_selection,validation_sample_count,validation_accepted_count,validation_achieved_coverage,validation_coverage_absolute_error,protocol_sha256,target_coverage,acceptance_threshold,test_sample_count,accepted_count,rejected_count,test_coverage,coverage_absolute_error,risk_masked_bce,macro_f1,micro_f1,accepted_error_prevalence,rejected_error_precision,rejected_error_recall
V3-4,P2,0,13,extrasensory-p2-fold0-seed13-v2_seed13,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_output_compact,val,False,74282,59426,0.8000053848846288,5.3848846287563035e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.8,0.3658126940966423,65059,52343,12716,0.8045466422785472,0.004546642278547175,0.3735881856132047,0.6088882728219487,0.7478251205951095,0.6542995242916914,0.8998112614029569,0.25042678923177936
V3-4,P2,0,13,extrasensory-p2-fold0-seed13-v2_seed13,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_output_compact,val,False,74282,66854,0.9000026924423145,2.692442314433663e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.9,0.35619774039720475,65059,59348,5711,0.9122181404571236,0.01221814045712355,0.3939105592699142,0.5975366274699222,0.7298538393419575,0.6817415919660309,0.915776571528629,0.11446706062595755
V3-4,P2,0,13,extrasensory-p2-fold0-seed13-v2_seed13,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_output_compact,val,False,74282,70568,0.9500013462211572,1.3462211572168314e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.95,0.3503181329981365,65059,62383,2676,0.9588681043360642,0.00886810433606422,0.40382601101105065,0.5917577952325804,0.7224122246404349,0.6926887132712438,0.9260089686098655,0.05423506237688772
V3-4,P2,0,13,extrasensory-p2-fold0-seed13-v2_seed13,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_output_compact,val,False,74282,59426,0.8000053848846288,5.3848846287563035e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.8,0.3576371474970152,65059,53217,11842,0.8179806022225979,0.017980602222597897,0.37702889812442186,0.6114681093327813,0.7437696116968023,0.6615555179735799,0.8853234250971119,0.2294594003064128
V3-4,P2,0,13,extrasensory-p2-fold0-seed13-v2_seed13,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_output_compact,val,False,74282,66854,0.9000026924423145,2.692442314433663e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.9,0.2691773538901321,65059,59937,5122,0.9212714612889839,0.02127146128898383,0.3967337432524749,0.5973134757445522,0.7260966591485343,0.6862372157431971,0.8900819992190551,0.09978113372729262
V3-4,P2,0,13,extrasensory-p2-fold0-seed13-v2_seed13,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_output_compact,val,False,74282,70568,0.9500013462211572,1.3462211572168314e-06,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.95,0.20769764438321864,65059,62872,2187,0.96638435881277,0.016384358812770006,0.4057662308617872,0.5903947304895933,0.7189824718693079,0.695985494337702,0.8834019204389575,0.04228496388706501
