phase,model_id,fold,seed,run_id,scenario,policy_mode,confidence_source,selected_risk_family,threshold_source_split,test_rank_selection,validation_sample_count,validation_accepted_count,validation_achieved_coverage,validation_coverage_absolute_error,protocol_sha256,target_coverage,acceptance_threshold,test_sample_count,accepted_count,rejected_count,test_coverage,coverage_absolute_error,risk_masked_bce,macro_f1,micro_f1,accepted_error_prevalence,rejected_error_precision,rejected_error_recall
V3-4,P2,4,47,extrasensory-p2-fold4-seed47-v2_multiseed,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_output_compact,val,False,65059,52048,0.8000122965308413,1.229653084122706e-05,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.8,0.3674490406241343,51010,40148,10862,0.7870613605175456,0.01293863948245444,0.4087182448159243,0.6575127596017738,0.7465196628807409,0.6719139185015442,0.8741484072914749,0.2603438348276713
V3-4,P2,4,47,extrasensory-p2-fold4-seed47-v2_multiseed,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_output_compact,val,False,65059,58554,0.9000138335971964,1.3833597196422076e-05,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.9,0.358875588782242,51010,45323,5687,0.8885120564595177,0.011487943540482326,0.42784254632168145,0.6303065880900296,0.7248139643294946,0.6908854224124616,0.9069808334798664,0.141427435496696
V3-4,P2,4,47,extrasensory-p2-fold4-seed47-v2_multiseed,natural_missingness,risk_control,v3_3_grouped_risk_selected,grouped_risk_output_compact,val,False,65059,61807,0.9500146021303739,1.4602130373964073e-05,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.95,0.35282378698450856,51010,48025,2985,0.9414820623407175,0.008517937659282437,0.43824551035260445,0.6157134435338186,0.7140245644101685,0.7013638729828214,0.9340033500837521,0.07644429820953634
V3-4,P2,4,47,extrasensory-p2-fold4-seed47-v2_multiseed,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_output_compact,val,False,65059,52048,0.8000122965308413,1.229653084122706e-05,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.8,0.27201656531093055,51010,40024,10986,0.7846304646147814,0.01536953538521868,0.41021514637978684,0.6450156456230812,0.739800788745432,0.6753947631421148,0.8591844165301292,0.25880836829261605
V3-4,P2,4,47,extrasensory-p2-fold4-seed47-v2_multiseed,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_output_compact,val,False,65059,58554,0.9000138335971964,1.3833597196422076e-05,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.9,0.21286141714082107,51010,45457,5553,0.8911389923544403,0.008861007645559749,0.43028733787859885,0.62330106020867,0.7204484481738936,0.6936885408187958,0.8892490545651,0.1353952455375504
V3-4,P2,4,47,extrasensory-p2-fold4-seed47-v2_multiseed,natural_missingness,error_alert,mean_binary_certainty,grouped_risk_output_compact,val,False,65059,61807,0.9500146021303739,1.4602130373964073e-05,eaef5b13b86b5d4ce6e444388792462bbcca3a68002c517f0bc7c241cc10bfbe,0.95,0.17185251820559788,51010,48150,2860,0.9439325622426975,0.006067437757302452,0.4401805344068872,0.6119090949659634,0.7107316044697449,0.7043821391484942,0.8933566433566433,0.07005566066189575
