phase,model_id,fold,seed,scenario,protocol_sha256,source_prediction_sha256,run_id,requested_coverage,coverage,accepted_count,risk_masked_bce,macro_f1,micro_f1,known_target_count,score_method,confidence_cutoff
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.05,0.05000076853317758,3253,0.2721301441985919,0.3867428096116604,0.9529011319559882,42281,mean_binary_certainty,0.9772920001634392
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.1,0.10000153706635516,6506,0.258825709162506,0.44206982007645657,0.9413187654968049,82855,mean_binary_certainty,0.9533098927687723
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.15,0.15000230559953273,9759,0.2668226531821686,0.440685510214537,0.9310723301503677,124132,mean_binary_certainty,0.9296497975574416
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.2,0.20000307413271032,13012,0.2838520771958307,0.6003871492703977,0.9172672545362048,162498,mean_binary_certainty,0.8556960242722562
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.25,0.2500038426658879,16265,0.29945871299350807,0.6375257343456286,0.8970809271418401,198527,mean_binary_certainty,0.7820033474459877
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.3,0.30000461119906546,19518,0.3218337421984286,0.6327924768673466,0.8733652409840563,231970,mean_binary_certainty,0.733396852285233
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.35,0.35000537973224305,22771,0.33986252821434304,0.6369630835521715,0.8522264334502118,264370,mean_binary_certainty,0.6981044051252556
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.4,0.40000614826542064,26024,0.35586594758519324,0.6348640222947044,0.833099834428049,296331,mean_binary_certainty,0.6683645310595392
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.45,0.4500069167985982,29277,0.3706749356773649,0.6264559493268477,0.8157117347501157,328191,mean_binary_certainty,0.6423650835553869
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.5,0.5000076853317758,32530,0.38472350205942796,0.6170780607269938,0.7997069449005887,359847,mean_binary_certainty,0.6184435756882372
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.55,0.5500084538649533,35783,0.3969282849506462,0.6126649042097354,0.7855228382782805,390573,mean_binary_certainty,0.5956762054976084
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.6,0.6000092223981309,39036,0.4070279256868234,0.6034818487103759,0.7726573833578012,421410,mean_binary_certainty,0.5726122045464652
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.65,0.6500099909313085,42289,0.4154333710411308,0.5960227300682025,0.760748793740844,452423,mean_binary_certainty,0.5497603311062489
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.7,0.7000107594644861,45542,0.42191660033940265,0.5892416155170501,0.7505086450609993,483081,mean_binary_certainty,0.5245553765331199
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.75,0.7500115279976637,48795,0.4281886722208854,0.583520704731124,0.7410286074507598,514673,mean_binary_certainty,0.49728526431693754
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.8,0.8000122965308413,52048,0.43308353916484515,0.5782164477473949,0.732605729877217,546150,mean_binary_certainty,0.4685205814201434
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.85,0.8500130650640189,55301,0.43860783021781163,0.5729282571733328,0.7241904931980382,578313,mean_binary_certainty,0.43322495179591736
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.9,0.9000138335971964,58554,0.4453822178156935,0.5667771970188118,0.7157952576186652,610046,mean_binary_certainty,0.3909734661956362
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,0.95,0.9500146021303739,61807,0.45182431542023777,0.5598960638585954,0.7079296262826159,641818,mean_binary_certainty,0.3294403080153476
V3-1,B4,0,47,natural_missingness,fb82651717076e658cf67e62ccd41ca247d29c994518945706edefcf0b635aa0,c1a73508ed2370cb4394bbb925a19e9fd44e4b1ab9d9754a29526fec3f20f561,extrasensory-gated-fold0-seed47-full,1.0,1.0,65059,0.46040073541273746,0.5515488430091382,0.7008619173262973,673892,mean_binary_certainty,0.057194045340663524
