model_id,score_method,fold_count,error_prevalence,error_prevalence_fold_std,error_detection_auroc,error_detection_auroc_fold_std,error_detection_auprc,error_detection_auprc_fold_std,normalized_aurc,normalized_aurc_fold_std,confidence_mean,confidence_mean_fold_std,confidence_std,confidence_std_fold_std,confidence_min,confidence_min_fold_std,confidence_max,confidence_max_fold_std,actual_coverage_0_80,actual_coverage_0_80_fold_std,risk_masked_bce_0_80,risk_masked_bce_0_80_fold_std,macro_f1_0_80,macro_f1_0_80_fold_std,micro_f1_0_80,micro_f1_0_80_fold_std,actual_coverage_0_90,actual_coverage_0_90_fold_std,risk_masked_bce_0_90,risk_masked_bce_0_90_fold_std,macro_f1_0_90,macro_f1_0_90_fold_std,micro_f1_0_90,micro_f1_0_90_fold_std,actual_coverage_0_95,actual_coverage_0_95_fold_std,risk_masked_bce_0_95,risk_masked_bce_0_95_fold_std,macro_f1_0_95,macro_f1_0_95_fold_std,micro_f1_0_95,micro_f1_0_95_fold_std,actual_coverage_1_00,actual_coverage_1_00_fold_std,risk_masked_bce_1_00,risk_masked_bce_1_00_fold_std,macro_f1_1_00,macro_f1_1_00_fold_std,micro_f1_1_00,micro_f1_1_00_fold_std
B4,mean_binary_certainty,5,0.7155835252634573,0.023036252221132664,0.7353002403548147,0.04654351427328922,0.8571826804361427,0.02305025888403603,0.3752884292287888,0.03280672319012004,0.5906662876405402,0.02565471198585449,0.21497583068469056,0.006022736623215325,0.04159709910426944,0.010174887483877213,0.9954604898789174,0.0030164361930090774,0.8000066020340343,4.494196416076866e-06,0.4242743665338658,0.020949740146493537,0.6000737697869265,0.030969361175790765,0.7292586860315902,0.012416463046055683,0.9000070435027725,5.5960669684666475e-06,0.4396940416475819,0.020032527642767913,0.5831822199002812,0.02856025631236347,0.7093759675976623,0.012865989869279157,0.950007019217663,5.206770870028924e-06,0.4474337730363184,0.019425831532876053,0.574376182169412,0.027747376952908336,0.700073652571656,0.013412325080006372,1.0,0.0,0.4557503489236117,0.01861733265964979,0.5651348469273738,0.027810520917216187,0.6911299116175834,0.014427385364116025
B4,mean_normalized_threshold_margin,5,0.7155835252634573,0.023036252221132664,0.7298673988310205,0.05318103494970848,0.8501197738304078,0.025433577659417155,0.3744507793802336,0.03441302597369688,0.742430541921798,0.013206780036187346,0.15580098474971668,0.0022388876708532043,0.23338999624883033,0.014978186252995494,0.9991630895837853,0.0005818571943678127,0.8000066020340343,4.494196416076866e-06,0.423148502729061,0.02113798581573348,0.6075178098793085,0.035277705215652794,0.7333062303422226,0.013965342728931771,0.9000070435027725,5.5960669684666475e-06,0.4390092144673476,0.0194617575159884,0.5872439410679231,0.03213125723448113,0.7126090282729711,0.013705545841729193,0.950007019217663,5.206770870028924e-06,0.44680680887281865,0.01894469740517746,0.5770552304802185,0.029831564798055897,0.7022800210788938,0.013878393596907762,1.0,0.0,0.4557503489236117,0.018617332659649773,0.5651348469273738,0.027810520917216187,0.6911299116175834,0.014427385364116025
B5,mean_binary_certainty,5,0.708917636058902,0.018936143757540557,0.7244990274818034,0.032949016003507046,0.8459251007113634,0.00867734921099332,0.35377382572147714,0.0382150679388678,0.5408985303340976,0.03356953607979219,0.21714934004433717,0.00814789038417551,0.037052790049596974,0.006887484288250472,0.9928731310905892,0.007871036251311657,0.8000066020340343,4.494196416076866e-06,0.41198003567571356,0.023222382055468175,0.6134552076503818,0.02419735817787819,0.732332803393559,0.01710422911033316,0.9000070435027725,5.5960669684666475e-06,0.4275547474665995,0.021133554318889407,0.5971739563788999,0.023834654887165217,0.7142973608131173,0.017926077611169263,0.950007019217663,5.206770870028924e-06,0.43577341046465545,0.020091740364195455,0.5883862961193131,0.02360337507188207,0.7056413883889359,0.018666365603733418,1.0,0.0,0.44513800145186166,0.018980531882054976,0.5786048766904713,0.024325477872746325,0.6967628226209163,0.01952398782364254
B5,mean_normalized_threshold_margin,5,0.708917636058902,0.018936143757540557,0.7165058504951536,0.04067807611992768,0.8354120412802051,0.013564838632947943,0.35345949951354305,0.03889117953192599,0.7139989369007366,0.019021825568469135,0.15903840122727791,0.005746612960307719,0.2292524488183853,0.030208153032238786,0.9983552259576257,0.002161801006398591,0.8000066020340343,4.494196416076866e-06,0.41104104848746836,0.023495883876497762,0.6225625729769715,0.024952172299780938,0.7371998473994521,0.018931944873378573,0.9000070435027725,5.5960669684666475e-06,0.4268748289911187,0.021568596724742636,0.602970574578547,0.024529037227531025,0.7177028823382317,0.019116121036596788,0.950007019217663,5.206770870028924e-06,0.4352785709129089,0.02039834991498606,0.5916585122741324,0.024046337842503155,0.7076047337055504,0.01931001756124883,1.0,0.0,0.44513800145186166,0.018980531882054976,0.5786048766904713,0.024325477872746325,0.6967628226209163,0.01952398782364254
P,mean_binary_certainty,5,0.7032351753014292,0.0246931239517266,0.7246174984611535,0.02495121754597739,0.8416349062694083,0.00947134758340058,0.3545229675838313,0.033639111313218915,0.5425512886670101,0.023052850607486745,0.22133221640591794,0.006048309019350749,0.03456791375548608,0.007684531429407673,0.9939664869800182,0.004432527529303433,0.8000066020340343,4.494196416076866e-06,0.40816191622415704,0.017252462197141095,0.610984384311406,0.025216753911729718,0.7337286988497934,0.012662869179970698,0.9000070435027725,5.5960669684666475e-06,0.42466915066494837,0.01543777185727276,0.5942970855272807,0.024884881852270935,0.7150832374686711,0.01374082655574677,0.950007019217663,5.206770870028924e-06,0.4331871333968529,0.01474003334873255,0.5856852764611425,0.025230649263741193,0.7063896567812777,0.014739417859932094,1.0,0.0,0.4426814511606795,0.014131454993429188,0.5766782607502025,0.025426982919136826,0.6980404973593185,0.016235250163119323
P,mean_normalized_threshold_margin,5,0.7032351753014292,0.0246931239517266,0.718221773334007,0.0304564020384773,0.8329047322850265,0.011627407732934658,0.3543587782580214,0.03487554494139382,0.7156005361830654,0.012271073562901214,0.16235795333595926,0.0033776290555678334,0.21277440374972595,0.01989303220856678,0.9987571745113767,0.000977196200907073,0.8000066020340343,4.494196416076866e-06,0.40698488613425027,0.017819735302253677,0.6204380443280105,0.02593892668843587,0.7384597629195574,0.014561378656212678,0.9000070435027725,5.5960669684666475e-06,0.4237196784515359,0.015901260274950525,0.599987138983775,0.026331864614183537,0.7185232769518278,0.014901257734602697,0.950007019217663,5.206770870028924e-06,0.4325798629584118,0.015005316228895942,0.5890672143403283,0.026047556037061412,0.7086444186603195,0.015322429937794077,1.0,0.0,0.4426814511606795,0.014131454993429186,0.5766782607502025,0.025426982919136826,0.6980404973593185,0.016235250163119323
P2,mean_binary_certainty,5,0.7045203146596297,0.012377554157612953,0.7272646664675626,0.031272914097641644,0.8436173532795872,0.009245935116431016,0.34522766391640347,0.027928585439464096,0.5397696478495249,0.02998210724077145,0.21795602189316057,0.006586036809674259,0.03712582733053772,0.00904270878814639,0.9926605565325165,0.006097803905160398,0.8000066020340343,4.494196416076866e-06,0.40503294771470016,0.016304898369438166,0.6115996554683469,0.025879171924909645,0.7354161307191057,0.01011178988026387,0.9000070435027725,5.5960669684666475e-06,0.4217886455574293,0.014478607912531093,0.5956226109373748,0.024696459573136834,0.7170025321507285,0.011103702837510058,0.950007019217663,5.206770870028924e-06,0.4303697440799551,0.013607377678264646,0.586836292842222,0.024339767354065865,0.7080838864734559,0.01168742009662996,1.0,0.0,0.4396895228584614,0.01256508670913178,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
P2,mean_normalized_threshold_margin,5,0.7045203146596297,0.012377554157612953,0.7182063389156288,0.03464551929810314,0.8321853440186431,0.013993186454995515,0.3454182508333024,0.027869598112484174,0.7138367235763213,0.016031033479945105,0.1591072913626162,0.0028527617934873827,0.2270337919161145,0.02225322364816715,0.9983665948663163,0.0014883465924168547,0.8000066020340343,4.494196416076866e-06,0.40459476713746734,0.01557258141614019,0.6211549071086914,0.027048310412298916,0.7401552412331721,0.011565520695206432,0.9000070435027725,5.5960669684666475e-06,0.4210631408246336,0.014708093010873875,0.6012036096865792,0.026260371103982796,0.7203889403160126,0.011992898217392875,0.950007019217663,5.206770870028924e-06,0.42986631632962913,0.013881841416465071,0.5903137663282669,0.025438993880993493,0.7102215329436563,0.012280272275215772,1.0,0.0,0.4396895228584613,0.012565086709131779,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
P2,p2_system_reliability,5,0.7045203146596297,0.012377554157612953,0.5087060805704612,0.023376693761595776,0.7060461944525711,0.013405131102848918,0.4363996537713281,0.012866797003239821,0.9792731611554076,0.003645366426393417,0.016776386613506087,0.0046053423392201824,0.8273097197214762,0.024089881065766105,0.9989917596181233,0.0003228245052763715,0.8000066020340343,4.494196416076866e-06,0.44139735889200216,0.013711676439807061,0.5806264331988806,0.025829489888958185,0.6968185783736554,0.014763188096687252,0.9000070435027725,5.5960669684666475e-06,0.44125362313965333,0.014030673069034792,0.5800075006723008,0.025196571268775406,0.6976889630459356,0.014301338611970006,0.950007019217663,5.206770870028924e-06,0.4410185768818618,0.013535982466198283,0.578813370866475,0.024743990758142535,0.698159726820181,0.013697133842088175,1.0,0.0,0.4396895228584613,0.012565086709131777,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
