model_id,score_method,fold_count,error_prevalence,error_prevalence_fold_std,error_detection_auroc,error_detection_auroc_fold_std,error_detection_auprc,error_detection_auprc_fold_std,normalized_aurc,normalized_aurc_fold_std,confidence_mean,confidence_mean_fold_std,confidence_std,confidence_std_fold_std,confidence_min,confidence_min_fold_std,confidence_max,confidence_max_fold_std,actual_coverage_0_80,actual_coverage_0_80_fold_std,risk_masked_bce_0_80,risk_masked_bce_0_80_fold_std,macro_f1_0_80,macro_f1_0_80_fold_std,micro_f1_0_80,micro_f1_0_80_fold_std,actual_coverage_0_90,actual_coverage_0_90_fold_std,risk_masked_bce_0_90,risk_masked_bce_0_90_fold_std,macro_f1_0_90,macro_f1_0_90_fold_std,micro_f1_0_90,micro_f1_0_90_fold_std,actual_coverage_0_95,actual_coverage_0_95_fold_std,risk_masked_bce_0_95,risk_masked_bce_0_95_fold_std,macro_f1_0_95,macro_f1_0_95_fold_std,micro_f1_0_95,micro_f1_0_95_fold_std,actual_coverage_1_00,actual_coverage_1_00_fold_std,risk_masked_bce_1_00,risk_masked_bce_1_00_fold_std,macro_f1_1_00,macro_f1_1_00_fold_std,micro_f1_1_00,micro_f1_1_00_fold_std
P2,grouped_risk_full_compact,5,0.7045203146596297,0.012377554157612953,0.707010361554146,0.04028756457679115,0.8302464043579327,0.02199196014209033,0.33940469448471344,0.018725561692609787,0.39386641385504717,0.006079825811221772,0.0315751120788408,0.004950746780381794,0.2760634704079982,0.013427480363266601,0.5010148152637985,0.028778107702267148,0.8000066020340343,4.494196416076866e-06,0.39981842621980085,0.014833309752949475,0.6164380908350767,0.031343662879803724,0.7398828176402462,0.012605533138091932,0.9000070435027725,5.5960669684666475e-06,0.4182289785188025,0.013308732501109788,0.5986391780255974,0.02797082290994757,0.7204941817046094,0.012664544256776924,0.950007019217663,5.206770870028924e-06,0.4282345504572643,0.012636707322967738,0.5888243657539436,0.026326456926663806,0.7105091239654545,0.012859985163511544,1.0,0.0,0.4396895228584613,0.012565086709131777,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
P2,grouped_risk_output_compact,5,0.7045203146596297,0.012377554157612953,0.7132237913139203,0.030914585009068567,0.8372590739417388,0.016910913934074477,0.3458118279326312,0.0145672472234174,0.3938408539798831,0.005540692772802051,0.02951317015803585,0.004150372568763213,0.32194564043076,0.011381549949319779,0.47641759684869134,0.010925783892423288,0.8000066020340343,4.494196416076866e-06,0.401978413756758,0.014991449243712414,0.6156797484231487,0.03195744539554583,0.7399184119834954,0.010905355079640702,0.9000070435027725,5.5960669684666475e-06,0.41996107385654663,0.014244150428905386,0.5981895959797212,0.02876642106982317,0.7202428541470329,0.011506482951763465,0.950007019217663,5.206770870028924e-06,0.42941927152842096,0.013729633885517864,0.5886469467983868,0.026753337127805983,0.7102868164541808,0.012007345531312235,1.0,0.0,0.4396895228584613,0.0125650867091317,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
P2,grouped_risk_selected,5,0.7045203146596297,0.012377554157612953,0.7073748876166104,0.036627296556498,0.8310939882109416,0.019719388914824672,0.3400773534451583,0.01703436061053829,0.39402799154805446,0.006122249992572637,0.0314152744467652,0.004886944513830292,0.2809601468914741,0.017769903321286674,0.49960174261220897,0.028046007291813124,0.8000066020340343,4.494196416076866e-06,0.3998981502349346,0.014010377627514843,0.6161572945813213,0.03219245615811234,0.7398362725311948,0.012013376891850993,0.9000070435027725,5.5960669684666475e-06,0.4184200609500083,0.013011798639253763,0.5986855227883968,0.02817483391351683,0.7204680070915708,0.012382166605308772,0.950007019217663,5.206770870028924e-06,0.42836615248896825,0.012586686038681695,0.5889637843177872,0.02641618873668091,0.7105568896144271,0.012704627389759205,1.0,0.0,0.4396895228584614,0.012565086709131736,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
P2,mean_binary_certainty,5,0.7045203146596297,0.012377554157612953,0.7272646664675626,0.031272914097641644,0.8436173532795872,0.009245935116431016,0.34522766391640347,0.027928585439464096,0.5397696478495249,0.02998210724077145,0.21795602189316057,0.006586036809674259,0.03712582733053772,0.00904270878814639,0.9926605565325165,0.006097803905160398,0.8000066020340343,4.494196416076866e-06,0.40503294771470016,0.016304898369438166,0.6115996554683469,0.025879171924909645,0.7354161307191057,0.01011178988026387,0.9000070435027725,5.5960669684666475e-06,0.4217886455574293,0.014478607912531093,0.5956226109373748,0.024696459573136834,0.7170025321507285,0.011103702837510058,0.950007019217663,5.206770870028924e-06,0.4303697440799551,0.013607377678264646,0.586836292842222,0.024339767354065865,0.7080838864734559,0.01168742009662996,1.0,0.0,0.4396895228584614,0.01256508670913178,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
P2,p2_system_reliability,5,0.7045203146596297,0.012377554157612953,0.5087060805704612,0.023376693761595776,0.7060461944525711,0.013405131102848918,0.4363996537713281,0.012866797003239821,0.9792731611554076,0.003645366426393417,0.016776386613506087,0.0046053423392201824,0.8273097197214762,0.024089881065766105,0.9989917596181233,0.0003228245052763715,0.8000066020340343,4.494196416076866e-06,0.44139735889200216,0.013711676439807061,0.5806264331988806,0.025829489888958185,0.6968185783736554,0.014763188096687252,0.9000070435027725,5.5960669684666475e-06,0.44125362313965333,0.014030673069034792,0.5800075006723008,0.025196571268775406,0.6976889630459356,0.014301338611970006,0.950007019217663,5.206770870028924e-06,0.4410185768818618,0.013535982466198283,0.578813370866475,0.024743990758142535,0.698159726820181,0.013697133842088175,1.0,0.0,0.4396895228584613,0.012565086709131777,0.5776840964443883,0.024516425133215725,0.6993917630021248,0.012437651393560768
