phase,model_id,fold,seed,scenario,protocol_sha256,selected_family,source_prediction_sha256,run_id,score_method,valid_count,error_count,error_prevalence,error_detection_auroc,error_detection_auprc,normalized_aurc,confidence_mean,confidence_std,confidence_min,confidence_max,actual_coverage_0_80,risk_masked_bce_0_80,macro_f1_0_80,micro_f1_0_80,actual_coverage_0_90,risk_masked_bce_0_90,macro_f1_0_90,micro_f1_0_90,actual_coverage_0_95,risk_masked_bce_0_95,macro_f1_0_95,micro_f1_0_95,actual_coverage_1_00,risk_masked_bce_1_00,macro_f1_1_00,micro_f1_1_00
V3-3,P2,2,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,ed6b7ef0b738c337e05453c5f54c76e5d9d73ea1c87e88b38f504078b40100aa,extrasensory-p2-fold2-seed13-v2_seed13,grouped_risk_full_compact,95409,67648,0.7090316427171441,0.7515667696495874,0.8513055100376099,0.3643743081267778,0.3972974436777381,0.0380347168665078,0.2396986292982406,0.539197062743509,0.8000083849532015,0.4219707591523726,0.6099232080449328,0.7372522691520381,0.9000094330723517,0.4371778708240194,0.5994439123121681,0.7220909943380773,0.9500047165361758,0.4482668291760054,0.5932412290577854,0.7142076790934571,1.0,0.4643390512323677,0.5770586778765388,0.6988816342362144
V3-3,P2,2,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,ed6b7ef0b738c337e05453c5f54c76e5d9d73ea1c87e88b38f504078b40100aa,extrasensory-p2-fold2-seed13-v2_seed13,grouped_risk_selected,95409,67648,0.7090316427171441,0.7515667696495874,0.8513055100376099,0.3643743081267778,0.3972974436777381,0.0380347168665078,0.2396986292982406,0.539197062743509,0.8000083849532015,0.4219707591523726,0.6099232080449328,0.7372522691520381,0.9000094330723517,0.4371778708240194,0.5994439123121681,0.7220909943380773,0.9500047165361758,0.4482668291760054,0.5932412290577854,0.7142076790934571,1.0,0.4643390512323677,0.5770586778765388,0.6988816342362144
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,mean_binary_certainty,95409,66739,0.6995042396419625,0.7567054587070552,0.855676008272152,0.3441531727072079,0.554054467315405,0.2347719261232783,0.0315888845492881,0.9966812787254684,0.8000083849532015,0.4092475369068434,0.6087845306546135,0.7378183463887907,0.9000094330723517,0.4256557319921704,0.5964822939540665,0.720634267462231,0.9500047165361758,0.4335695562577993,0.5900215749294636,0.7128933749561187,1.0,0.4423086046441318,0.5825977193345135,0.704627681801785
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,p2_system_reliability,95409,66739,0.6995042396419625,0.5828949119155837,0.7494320530554879,0.4117876758859266,0.978562784906636,0.0160990338566558,0.8140796422958374,0.9986013174057008,0.8000083849532015,0.440250973010806,0.5844821426272301,0.7099324855881843,0.9000094330723517,0.442176214725503,0.5851000571500963,0.707670833719415,0.9500047165361758,0.4423653006932601,0.5842471218404184,0.7062378459237098,1.0,0.4423086046441317,0.5825977193345135,0.704627681801785
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,grouped_risk_output_compact,95409,66739,0.6995042396419625,0.7628120095904524,0.8569883657726693,0.3344866746815847,0.4031072978470899,0.0377419848120293,0.3304074616754672,0.4874581281880915,0.8000083849532015,0.4002617255500877,0.6193430338075468,0.7437693840755931,0.9000094330723517,0.4208637024976114,0.603089138352446,0.7247520631388527,0.9500047165361758,0.4317051958804808,0.5947064152926554,0.7157624836914758,1.0,0.4423086046441317,0.5825977193345135,0.704627681801785
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,grouped_risk_full_compact,95409,66739,0.6995042396419625,0.7615385456413555,0.8543658350499093,0.3206577936344083,0.404369961174941,0.0393651764560372,0.2777079926465455,0.4925167007814936,0.8000083849532015,0.3960292248749663,0.6224829451986261,0.7458384696565241,0.9000094330723517,0.4171088000962218,0.6033645463065491,0.7253349645795923,0.9500047165361758,0.4292890583193268,0.5944649597076891,0.7159745548028748,1.0,0.4423086046441317,0.5825977193345135,0.704627681801785
V3-3,P2,2,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,1ed60f7f4fc293cbc82fec8318ae629b0e76ef865078cee76c827c563851dafe,extrasensory-p2-fold2-seed29-v2_multiseed,grouped_risk_selected,95409,66739,0.6995042396419625,0.7615385456413555,0.8543658350499093,0.3206577936344083,0.404369961174941,0.0393651764560372,0.2777079926465455,0.4925167007814936,0.8000083849532015,0.3960292248749663,0.6224829451986261,0.7458384696565241,0.9000094330723517,0.4171088000962218,0.6033645463065491,0.7253349645795923,0.9500047165361758,0.4292890583193268,0.5944649597076891,0.7159745548028748,1.0,0.4423086046441317,0.5825977193345135,0.704627681801785
V3-3,P2,2,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,mean_binary_certainty,95409,66080,0.6925971344422434,0.7463831904881062,0.8437512275611,0.3864798791740754,0.5890964316887374,0.2287988898631362,0.0522168103564951,0.9982110247753012,0.8000083849532015,0.4321944269928328,0.6070450438055438,0.7379515141968989,0.9000094330723517,0.443628480297883,0.5950505255711077,0.7227754657154182,0.9500047165361758,0.450155858941575,0.5891787439053681,0.7160599387806097,1.0,0.4574452741192514,0.5829432410903688,0.710276853537573
V3-3,P2,2,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,p2_system_reliability,95409,66080,0.6925971344422434,0.4840768359057059,0.694546730166878,0.4547849869869966,0.9760614662228936,0.0168537516407924,0.8238255977630615,0.999803364276886,0.8000083849532015,0.4581562822911643,0.5858214506260015,0.7078635696673222,0.9000094330723517,0.4557547416748751,0.5850662126053677,0.7115594811952846,0.9500047165361758,0.4555405859302877,0.5837654852883334,0.7118345969692195,1.0,0.4574452741192513,0.5829432410903688,0.710276853537573
V3-3,P2,2,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,grouped_risk_output_compact,95409,66080,0.6925971344422434,0.7482540481505756,0.8474362976397385,0.3730307576047825,0.3934913086724803,0.0312746140283975,0.3364070796220341,0.4801610401899373,0.8000083849532015,0.4277716371366751,0.6055671196929875,0.7382082787721786,0.9000094330723517,0.4417614595961479,0.5942222102491991,0.7232037100867985,0.9500047165361758,0.449215957612751,0.5886736215513975,0.7165861988331673,1.0,0.4574452741192513,0.5829432410903688,0.710276853537573
V3-3,P2,2,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,grouped_risk_full_compact,95409,66080,0.6925971344422434,0.7359764447372824,0.8348013930368487,0.3509473121342104,0.3956772464172236,0.0338366699390381,0.2904299704190846,0.5184112691175744,0.8000083849532015,0.4178751694609163,0.6162623685095717,0.7475842425259491,0.9000094330723517,0.4328080257599304,0.6028034230188175,0.7299703626255826,0.9500047165361758,0.4413035208870159,0.5952585336919627,0.7217848328754801,1.0,0.4574452741192514,0.5829432410903688,0.710276853537573
V3-3,P2,2,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,21937929ea4a94565783eb7608ce89a63294679f682db7a966f3a6864bbcb1f2,extrasensory-p2-fold2-seed47-v2_multiseed,grouped_risk_selected,95409,66080,0.6925971344422434,0.7359764447372824,0.8348013930368487,0.3509473121342104,0.3956772464172236,0.0338366699390381,0.2904299704190846,0.5184112691175744,0.8000083849532015,0.4178751694609163,0.6162623685095717,0.7475842425259491,0.9000094330723517,0.4328080257599304,0.6028034230188175,0.7299703626255826,0.9500047165361758,0.4413035208870159,0.5952585336919627,0.7217848328754801,1.0,0.4574452741192514,0.5829432410903688,0.710276853537573
V3-3,P2,3,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,798c57a3ac7a11de427c0a84f98e03963a324e88ac17f5f896df91646b94d404,extrasensory-p2-fold3-seed13-v2_seed13,mean_binary_certainty,86408,61199,0.7082561799833349,0.7520112334421387,0.8573398152468912,0.3239485065689243,0.5499518416674989,0.2163401583899819,0.033572289972099,0.9959880603460932,0.8000069438014998,0.3898672505725663,0.5800017666851839,0.7346049610932073,0.9000092584019999,0.4051646944091246,0.5657244565270434,0.716022174707309,0.950004629201,0.4131389069946992,0.5566725091113293,0.7065008281162777,1.0,0.4228649436786789,0.5462291450377689,0.6957399211112716
V3-3,P2,3,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,798c57a3ac7a11de427c0a84f98e03963a324e88ac17f5f896df91646b94d404,extrasensory-p2-fold3-seed13-v2_seed13,p2_system_reliability,86408,61199,0.7082561799833349,0.4788668125020426,0.7006086971157579,0.4349704952304574,0.9759206391519863,0.0157023754795238,0.8326734304428101,0.9985439777374268,0.8000069438014998,0.4325674499144233,0.5455017040152208,0.6841649278907093,0.9000092584019999,0.4262380784092025,0.5451795058401987,0.6908515880701669,0.950004629201,0.4235505351083088,0.5451167263063698,0.6936293262262987,1.0,0.4228649436786789,0.5462291450377689,0.6957399211112716
V3-3,P2,3,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,798c57a3ac7a11de427c0a84f98e03963a324e88ac17f5f896df91646b94d404,extrasensory-p2-fold3-seed13-v2_seed13,grouped_risk_output_compact,86408,61199,0.7082561799833349,0.7295566433202878,0.8562687726406781,0.3271435742305238,0.3917887920986841,0.0270027154692905,0.3334222598676334,0.481072548452028,0.8000069438014998,0.3860571952224925,0.5790928459189791,0.741547065132146,0.9000092584019999,0.4039987307239126,0.561964614534266,0.719011983778985,0.950004629201,0.4130454652567815,0.5544877452204992,0.7078934721387063,1.0,0.4228649436786789,0.5462291450377689,0.6957399211112716
V3-3,P2,3,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,798c57a3ac7a11de427c0a84f98e03963a324e88ac17f5f896df91646b94d404,extrasensory-p2-fold3-seed13-v2_seed13,grouped_risk_full_compact,86408,61199,0.7082561799833349,0.7227771474195395,0.8480377969277582,0.325606948142922,0.39266672502253,0.0287088369771852,0.3067785993726001,0.4980789116927699,0.8000069438014998,0.3857699553682657,0.5758060410155827,0.7397245157784098,0.9000092584019999,0.4042779483122021,0.5618092022343641,0.7180380916480843,0.950004629201,0.4135558110861871,0.554263232057552,0.7073035878288187,1.0,0.4228649436786789,0.5462291450377689,0.6957399211112716
V3-3,P2,3,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,798c57a3ac7a11de427c0a84f98e03963a324e88ac17f5f896df91646b94d404,extrasensory-p2-fold3-seed13-v2_seed13,grouped_risk_selected,86408,61199,0.7082561799833349,0.7227771474195395,0.8480377969277582,0.325606948142922,0.39266672502253,0.0287088369771852,0.3067785993726001,0.4980789116927699,0.8000069438014998,0.3857699553682657,0.5758060410155827,0.7397245157784098,0.9000092584019999,0.4042779483122021,0.5618092022343641,0.7180380916480843,0.950004629201,0.4135558110861871,0.554263232057552,0.7073035878288187,1.0,0.4228649436786789,0.5462291450377689,0.6957399211112716
V3-3,P2,3,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,10d9503e683f16ee3cc2a2ddfc4f697fdc3e0f9813fdab4aa08f1b14b187abdf,extrasensory-p2-fold3-seed29-v2_multiseed,mean_binary_certainty,86408,61873,0.7160563836681789,0.7522091128698313,0.8616663662243892,0.3280154552036543,0.5799155845571068,0.1905074370582705,0.062575685041164,0.9965029064163354,0.8000069438014998,0.3915367125011464,0.5583180923749389,0.7179841442152702,0.9000092584019999,0.4077948262607071,0.5383879479140184,0.697878474204065,0.950004629201,0.4159849435617666,0.5288869367150588,0.6883637557811773,1.0,0.4258320735001711,0.5175101340642319,0.6772116485465142
V3-3,P2,3,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,10d9503e683f16ee3cc2a2ddfc4f697fdc3e0f9813fdab4aa08f1b14b187abdf,extrasensory-p2-fold3-seed29-v2_multiseed,p2_system_reliability,86408,61873,0.7160563836681789,0.447205367795681,0.6897015957116511,0.4494727713488775,0.974653883786204,0.0217511521405493,0.7320342063903809,0.9997074007987976,0.8000069438014998,0.4339660792452614,0.5244799965964678,0.6687880912572137,0.9000092584019999,0.430374717571895,0.5212895702748203,0.6728293134321184,0.950004629201,0.4280854638730292,0.5190864024135894,0.6751071528350358,1.0,0.425832073500171,0.5175101340642319,0.6772116485465142
V3-3,P2,3,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,10d9503e683f16ee3cc2a2ddfc4f697fdc3e0f9813fdab4aa08f1b14b187abdf,extrasensory-p2-fold3-seed29-v2_multiseed,grouped_risk_output_compact,86408,61873,0.7160563836681789,0.7387235990091274,0.8586821713082105,0.3308488905271906,0.3863837451770034,0.0221689013312674,0.3325436785349578,0.481845962584573,0.8000069438014998,0.3864171649305002,0.5549470438151959,0.7243580989752436,0.9000092584019999,0.4057106783579188,0.5350593366112221,0.7013241164443579,0.950004629201,0.4150866303691721,0.5262114136646645,0.6898304929616138,1.0,0.4258320735001711,0.5175101340642319,0.6772116485465142
V3-3,P2,3,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,10d9503e683f16ee3cc2a2ddfc4f697fdc3e0f9813fdab4aa08f1b14b187abdf,extrasensory-p2-fold3-seed29-v2_multiseed,grouped_risk_full_compact,86408,61873,0.7160563836681789,0.7249694517630336,0.8423132707857305,0.3262181185613927,0.3877570826402778,0.0238763777721634,0.1554191298245344,0.4815937598183246,0.8000069438014998,0.3871864071169889,0.5520230953450789,0.7225675608831144,0.9000092584019999,0.405895846841022,0.5353386451514416,0.701107849727027,0.950004629201,0.4160546688102953,0.5258153991356561,0.6892374896197118,1.0,0.425832073500171,0.5175101340642319,0.6772116485465142
V3-3,P2,3,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,10d9503e683f16ee3cc2a2ddfc4f697fdc3e0f9813fdab4aa08f1b14b187abdf,extrasensory-p2-fold3-seed29-v2_multiseed,grouped_risk_selected,86408,61873,0.7160563836681789,0.7249694517630336,0.8423132707857305,0.3262181185613927,0.3877570826402778,0.0238763777721634,0.1554191298245344,0.4815937598183246,0.8000069438014998,0.3871864071169889,0.5520230953450789,0.7225675608831144,0.9000092584019999,0.405895846841022,0.5353386451514416,0.701107849727027,0.950004629201,0.4160546688102953,0.5258153991356561,0.6892374896197118,1.0,0.425832073500171,0.5175101340642319,0.6772116485465142
V3-3,P2,3,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,mean_binary_certainty,86408,57829,0.6692551615591149,0.7513910744344962,0.8296162326609857,0.3749839946162068,0.5025161035274089,0.2254332153473765,0.0247457336406248,0.9910072554794358,0.8000069438014998,0.4294980238857495,0.5821611565799469,0.7580978865406006,0.9000092584019999,0.4451085756248069,0.5670584409000708,0.7398877545137574,0.950004629201,0.452707886519462,0.5572571740105959,0.7308408578552662,1.0,0.4612080525665025,0.5465091951413192,0.7210616321225802
V3-3,P2,3,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,p2_system_reliability,86408,57829,0.6692551615591149,0.5441797327381142,0.6890390233564161,0.4399056492065889,0.9866262922199188,0.0109096987726596,0.8412141799926758,0.9993025660514832,0.8000069438014998,0.4693345970675315,0.5434336853317615,0.7146824231392174,0.9000092584019999,0.4651769094218302,0.5461760561823262,0.7214361999694858,0.950004629201,0.46328084016617,0.5472878395964141,0.7222874392084522,1.0,0.4612080525665025,0.5465091951413192,0.7210616321225802
V3-3,P2,3,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,grouped_risk_output_compact,86408,57829,0.6692551615591149,0.7250465878612928,0.8157193658843065,0.3582189679125953,0.3861278992520383,0.0304441649190548,0.3261265848883428,0.4865775981130316,0.8000069438014998,0.4227218492839811,0.5801874948233617,0.7635922248259353,0.9000092584019999,0.4418824953583262,0.5647155944381294,0.7421117769181141,0.950004629201,0.4517281574464629,0.5555850804113782,0.7318854249997016,1.0,0.4612080525665025,0.5465091951413192,0.7210616321225802
V3-3,P2,3,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,grouped_risk_full_compact,86408,57829,0.6692551615591149,0.726948201296993,0.8170657372610726,0.3569940571775055,0.3862493131353818,0.0301131773507281,0.3251984871318659,0.4842154415884829,0.8000069438014998,0.4215939735578434,0.584536332725961,0.765875166952605,0.9000092584019999,0.4409956254473717,0.565793470489766,0.7432887460225666,0.950004629201,0.4514056012181922,0.5557847074771453,0.7318875249636405,1.0,0.4612080525665025,0.5465091951413192,0.7210616321225802
V3-3,P2,3,47,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_output_compact,fddf27fbe61a255d005bf7833cc7779aea0b14df027e31641f7a0b8e0de887ca,extrasensory-p2-fold3-seed47-v2_multiseed,grouped_risk_selected,86408,57829,0.6692551615591149,0.7250465878612928,0.8157193658843065,0.3582189679125953,0.3861278992520383,0.0304441649190548,0.3261265848883428,0.4865775981130316,0.8000069438014998,0.4227218492839811,0.5801874948233617,0.7635922248259353,0.9000092584019999,0.4418824953583262,0.5647155944381294,0.7421117769181141,0.950004629201,0.4517281574464629,0.5555850804113782,0.7318854249997016,1.0,0.4612080525665025,0.5465091951413192,0.7210616321225802
V3-3,P2,4,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,0b49226144b5f16876e528192d37fc62d46964c786b06fe3b4858b92c5043a1f,extrasensory-p2-fold4-seed13-v2_seed13,mean_binary_certainty,51010,36895,0.723289551068418,0.6896084238634334,0.8413988651498133,0.3431141945400148,0.4985678475603788,0.2066905002054482,0.0491734563060806,0.9765134319816908,0.8,0.4076467000030888,0.6418791636624225,0.7379098256728034,0.9,0.4259420514016705,0.6244447053022004,0.7195409611229763,0.950009801999608,0.435465864429254,0.6137858967136226,0.7093448815561858,1.0,0.4453039070601362,0.601285630296833,0.6988239583604617
V3-3,P2,4,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,0b49226144b5f16876e528192d37fc62d46964c786b06fe3b4858b92c5043a1f,extrasensory-p2-fold4-seed13-v2_seed13,p2_system_reliability,51010,36895,0.723289551068418,0.4980095614609764,0.705629907788807,0.4359964434240296,0.9776506590389826,0.0171174872951481,0.8427388072013855,0.998230516910553,0.8,0.4496234248287404,0.6014567970596068,0.6932057002346105,0.9,0.4495919826753438,0.5969363530035261,0.6951550203064388,0.950009801999608,0.4492651076801838,0.5970869232477564,0.6959509432928571,1.0,0.445303907060136,0.601285630296833,0.6988239583604617
V3-3,P2,4,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,0b49226144b5f16876e528192d37fc62d46964c786b06fe3b4858b92c5043a1f,extrasensory-p2-fold4-seed13-v2_seed13,grouped_risk_output_compact,51010,36895,0.723289551068418,0.6901945430438805,0.8426596495752297,0.3419748664047413,0.400712051585895,0.03212125506512,0.3220959604131604,0.4701141807319277,0.8,0.4050739543725527,0.6604612132151916,0.7457731579431515,0.9,0.4245213771077946,0.6350039702874898,0.7242132975684872,0.950009801999608,0.4339346928640343,0.6195544085196789,0.7126952279790708,1.0,0.445303907060136,0.601285630296833,0.6988239583604617
V3-3,P2,4,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,0b49226144b5f16876e528192d37fc62d46964c786b06fe3b4858b92c5043a1f,extrasensory-p2-fold4-seed13-v2_seed13,grouped_risk_full_compact,51010,36895,0.723289551068418,0.6615522667581076,0.8011450495550303,0.3415804755866726,0.3976786985354848,0.0348110610233241,0.2661129497127196,0.4795392411590286,0.8,0.4109425855595079,0.6582398963671088,0.7415399931785289,0.9,0.42975866339926,0.6302455985368247,0.7205778905841845,0.950009801999608,0.4388529641209419,0.6149962504931626,0.7091526691389572,1.0,0.445303907060136,0.601285630296833,0.6988239583604617
V3-3,P2,4,13,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,0b49226144b5f16876e528192d37fc62d46964c786b06fe3b4858b92c5043a1f,extrasensory-p2-fold4-seed13-v2_seed13,grouped_risk_selected,51010,36895,0.723289551068418,0.6615522667581076,0.8011450495550303,0.3415804755866726,0.3976786985354848,0.0348110610233241,0.2661129497127196,0.4795392411590286,0.8,0.4109425855595079,0.6582398963671088,0.7415399931785289,0.9,0.42975866339926,0.6302455985368247,0.7205778905841845,0.950009801999608,0.4388529641209419,0.6149962504931626,0.7091526691389572,1.0,0.445303907060136,0.601285630296833,0.6988239583604617
V3-3,P2,4,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,fdfb479e3a4067e69be7dcb34610d1f8aa3d1ffcb924a65827419fb34846aa22,extrasensory-p2-fold4-seed29-v2_multiseed,mean_binary_certainty,51010,37786,0.7407567143697315,0.6771023424206797,0.8504360392298682,0.3451921722099457,0.5149625542178975,0.2243096382916385,0.0524861281392726,0.9944425594094716,0.8,0.4055608080519542,0.6440117185318807,0.7235648265920461,0.9,0.4271105047889845,0.6242987793878484,0.704480413641106,0.950009801999608,0.4379544181218571,0.6133106288298412,0.6943959597398845,1.0,0.44783220093212,0.6024232840375966,0.6845457843808327
V3-3,P2,4,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,fdfb479e3a4067e69be7dcb34610d1f8aa3d1ffcb924a65827419fb34846aa22,extrasensory-p2-fold4-seed29-v2_multiseed,p2_system_reliability,51010,37786,0.7407567143697315,0.4680399515000402,0.7179845587282567,0.4846833013412117,0.9857901746736883,0.0109959027892097,0.8569379448890686,0.9992297887802124,0.8,0.4608215267117947,0.6072810328331351,0.6746003669690152,0.9,0.4570572633706601,0.6059614761167652,0.679912509113634,0.950009801999608,0.4527956893978026,0.6047342371091033,0.6825466217679841,1.0,0.44783220093212,0.6024232840375966,0.6845457843808327
V3-3,P2,4,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,fdfb479e3a4067e69be7dcb34610d1f8aa3d1ffcb924a65827419fb34846aa22,extrasensory-p2-fold4-seed29-v2_multiseed,grouped_risk_output_compact,51010,37786,0.7407567143697315,0.6736145766480823,0.8461286697852732,0.3475480230906524,0.4014309754816971,0.0326330557223204,0.3074994892044563,0.4914653643605462,0.8,0.4045973857589733,0.6595857989652171,0.7319291953979825,0.9,0.42547947442664,0.6318576370433054,0.7100322619891677,0.950009801999608,0.4364027069295224,0.6162523024364795,0.69770396515649,1.0,0.44783220093212,0.6024232840375966,0.6845457843808327
V3-3,P2,4,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,fdfb479e3a4067e69be7dcb34610d1f8aa3d1ffcb924a65827419fb34846aa22,extrasensory-p2-fold4-seed29-v2_multiseed,grouped_risk_full_compact,51010,37786,0.7407567143697315,0.6584668426281556,0.8262571655850444,0.348140410699266,0.3986466231159528,0.0352519713321922,0.2858760622498478,0.5160963211214982,0.8,0.409268308994334,0.6576095623565481,0.7280030171600981,0.9,0.427811342575073,0.6307634103474639,0.7078581969412396,0.950009801999608,0.4377380849422175,0.6160690531175004,0.6964727490074535,1.0,0.44783220093212,0.6024232840375966,0.6845457843808327
V3-3,P2,4,29,natural_missingness,efb672880ee0ff1680cafed70e33ce265ddcc65e24e6b7c44c7798d6500b08df,grouped_risk_full_compact,fdfb479e3a4067e69be7dcb34610d1f8aa3d1ffcb924a65827419fb34846aa22,extrasensory-p2-fold4-seed29-v2_multiseed,grouped_risk_selected,51010,37786,0.7407567143697315,0.6584668426281556,0.8262571655850444,0.348140410699266,0.3986466231159528,0.0352519713321922,0.2858760622498478,0.5160963211214982,0.8,0.409268308994334,0.6576095623565481,0.7280030171600981,0.9,0.427811342575073,0.6307634103474639,0.7078581969412396,0.950009801999608,0.4377380849422175,0.6160690531175004,0.6964727490074535,1.0,0.44783220093212,0.6024232840375966,0.6845457843808327
